split,model,fraction,checkpoint_selection,metric,baseline_mean,baseline_std,selected_mean,selected_std,improvement_mean,improvement_std,paired_seeds,improved_seeds,improvement_pct
fresh_test,g05_sign_only,1.0,structure,loss_global_sign,0.307524738073349,0.00385564808891472,0.305946072657903,0.0028808597879510078,0.0015786654154459716,0.0013402439511319502,3,3,0.5133458288059537
fresh_test,g05_sign_only,1.0,structure,loss_magnitude,0.07673366145292919,0.0008183284994383779,0.07719223966201146,0.0009558213063602753,-0.000458578209082285,0.0001879270882780023,3,0,-0.5976232599868717
fresh_test,g05_sign_only,1.0,structure,loss_position,0.44868797667821253,0.011970356218004722,0.43186840319633485,0.011171575398958453,0.016819573481877643,0.011902058639679428,3,3,3.7486124781855272
fresh_test,g05_sign_only,1.0,structure,loss_relative_sign,0.06378754007816316,0.005857277248782505,0.06707910794019699,0.006572724426685297,-0.0032915678620338423,0.004546162566295533,3,1,-5.160205046315413
fresh_test,g05_sign_only,1.0,structure,loss_structure,0.589209187666575,0.01749023207853734,0.5761397528648377,0.007628369599440995,0.0130694348017375,0.011792805541336252,3,2,2.2181315355070983
fresh_test,g05_sign_only,1.0,structure,loss_total,0.896733925739924,0.020548283095289836,0.8820858255227407,0.010492916304187054,0.014648100217183472,0.011692629714375182,3,3,1.6334945959691278
fresh_test,g05_sign_only,1.0,structure,mean_position_3d_error,0.7414361979166667,0.013301517648480714,0.725826644897461,0.011060841114001603,0.01560955301920571,0.012660545783444532,3,3,2.105313048252351
fresh_test,g05_sign_only,1.0,structure,mean_position_mae,0.364382080078125,0.006549560344597585,0.35606713994344075,0.006067812813362329,0.008314940134684238,0.006913549010883909,3,3,2.281928939233642
fresh_test,g05_sign_only,1.0,structure,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
fresh_test,g05_sign_only,1.0,structure,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
fresh_test,g05_sign_only,1.0,structure,pairwise_relative_sign_accuracy,0.9500000000000001,0.0015874539586448282,0.9503333206176757,0.0042158390685571425,0.0003333206176757327,0.0044377145749372494,3,2,0.035086380807971856
fresh_test,g05_sign_only,1.0,structure,position_mae_x,0.44176942571004235,0.0014425359351430593,0.4355844357808431,0.011908596572981408,0.00618498992919921,0.011171198311935198,3,2,1.4000493400506986
