split,model,fraction,seed,checkpoint_selection,metric,selected_candidate_id,baseline,selected,improvement,improvement_pct,accuracy_delta_pp
historical_test,g05_sign_only,1.0,42,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_sign_only,1.0,42,total,pairwise_relative_sign_accuracy,dropout020,0.9463999938964843,0.9459999923706055,-0.00040000152587882365,-0.042265588383190035,-0.040000152587882365
historical_test,g05_sign_only,1.0,42,total,position_mae_x,dropout020,0.4517477340698242,0.44803725814819334,0.0037104759216308736,0.8213601622752944,
historical_test,g05_sign_only,1.0,42,total,position_mae_y,dropout020,0.43304110717773436,0.4037366065979004,0.02930450057983397,6.76714060030482,
historical_test,g05_sign_only,1.0,42,total,position_mae_z,dropout020,0.22017048645019532,0.21615335273742675,0.0040171337127685725,1.8245559509527116,
historical_test,g05_sign_only,1.0,42,total,relative_configuration_accuracy,dropout020,0.907,0.906,-0.0010000000000000009,-0.11025358324145544,-0.10000000000000009
historical_test,g05_sign_only,1.0,42,total,relative_sign_accuracy,dropout020,0.9584000015258789,0.9575999984741211,-0.0008000030517577583,-0.08347277237938908,-0.08000030517577583
historical_test,g05_sign_only,1.0,42,structure,loss_global_sign,dropout020,0.33878354787826537,0.33265522265434266,0.006128325223922704,1.8089205518695337,
historical_test,g05_sign_only,1.0,42,structure,loss_magnitude,dropout020,0.0758011565208435,0.07606912636756898,-0.0002679698467254743,-0.3535168314375111,
historical_test,g05_sign_only,1.0,42,structure,loss_position,dropout020,0.45851355814933775,0.43046209478378294,0.028051463365554807,6.117913607348216,
historical_test,g05_sign_only,1.0,42,structure,loss_relative_sign,dropout020,0.06623901152610778,0.07570811831951141,-0.009469106793403625,-14.295362468794425,
historical_test,g05_sign_only,1.0,42,structure,loss_structure,dropout020,0.6005537233352661,0.5822393550872803,0.018314368247985824,3.0495803350072004,
historical_test,g05_sign_only,1.0,42,structure,loss_total,dropout020,0.9393372712135315,0.914894577741623,0.024442693471908528,2.60212111463766,
historical_test,g05_sign_only,1.0,42,structure,absolute_sign_accuracy,dropout020,0.8763999938964844,0.8837999801635742,0.00739998626708982,0.8443617433392938,0.739998626708982
historical_test,g05_sign_only,1.0,42,structure,absolute_sign_set_accuracy,dropout020,0.833,0.845,0.01200000000000001,1.4405762304921983,1.200000000000001
historical_test,g05_sign_only,1.0,42,structure,charge_mae,dropout020,0.29333979988098147,0.2847536315917969,0.00858616828918457,2.9270382991562305,
historical_test,g05_sign_only,1.0,42,structure,charge_magnitude_mae,dropout020,0.15732487487792968,0.15817335891723633,-0.0008484840393066517,-0.5393196975144592,
historical_test,g05_sign_only,1.0,42,structure,global_invariant_charge_mae,dropout020,0.19613363456726074,0.19465887260437012,0.0014747619628906194,0.7519169091749404,
historical_test,g05_sign_only,1.0,42,structure,global_sign_accuracy,dropout020,0.866,0.871,0.0050000000000000044,0.5773672055427257,0.5000000000000004
historical_test,g05_sign_only,1.0,42,structure,global_sign_bce,dropout020,0.3387835464477539,0.3326552200317383,0.006128326416015573,1.8089209113821776,
historical_test,g05_sign_only,1.0,42,structure,mean_position_3d_error,dropout020,0.7517706298828125,0.7222858200073242,0.029484809875488294,3.922048654665379,
historical_test,g05_sign_only,1.0,42,structure,mean_position_mae,dropout020,0.36831979751586913,0.3543983383178711,0.013921459197998032,3.7797205830072773,
historical_test,g05_sign_only,1.0,42,structure,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_sign_only,1.0,42,structure,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_sign_only,1.0,42,structure,pairwise_relative_sign_accuracy,dropout020,0.9463999938964843,0.9499999923706055,0.00359999847412118,0.380388683150704,0.359999847412118
historical_test,g05_sign_only,1.0,42,structure,position_mae_x,dropout020,0.4517477340698242,0.4500562286376953,0.0016915054321289258,0.37443584207717995,
historical_test,g05_sign_only,1.0,42,structure,position_mae_y,dropout020,0.43304110717773436,0.3978508834838867,0.035190223693847666,8.126300970176588,
historical_test,g05_sign_only,1.0,42,structure,position_mae_z,dropout020,0.22017048645019532,0.21528786659240723,0.004882619857788095,2.217654117275428,
historical_test,g05_sign_only,1.0,42,structure,relative_configuration_accuracy,dropout020,0.907,0.913,0.006000000000000005,0.6615214994487326,0.6000000000000005
historical_test,g05_sign_only,1.0,42,structure,relative_sign_accuracy,dropout020,0.9584000015258789,0.9607999877929687,0.0023999862670898153,0.25041592897211723,0.23999862670898153
historical_test,g05_full_reconstruction,1.0,42,total,loss_global_sign,dropout020,0.3318613564968109,0.33175999522209165,0.00010136127471926937,0.030543259326502335,
historical_test,g05_full_reconstruction,1.0,42,total,loss_magnitude,dropout020,0.07494938063621522,0.07446896660327912,0.00048041403293609675,0.6409846603908596,
historical_test,g05_full_reconstruction,1.0,42,total,loss_position,dropout020,0.4600200684070587,0.43358691334724425,0.026433155059814473,5.74608737208928,
historical_test,g05_full_reconstruction,1.0,42,total,loss_relative_sign,dropout020,0.062413402259349826,0.06815358120203018,-0.005740178942680349,-9.197029379728203,
historical_test,g05_full_reconstruction,1.0,42,total,loss_structure,dropout020,0.5973828482627869,0.5762094707489014,0.021173377513885483,3.5443564500484923,
historical_test,g05_full_reconstruction,1.0,42,total,loss_total,dropout020,0.9292442047595978,0.907969465970993,0.021274738788604752,2.2894669323344,
historical_test,g05_full_reconstruction,1.0,42,total,absolute_sign_accuracy,dropout020,0.8883999862670898,0.8892000045776367,0.0008000183105468794,0.09005158970211428,0.08000183105468794
historical_test,g05_full_reconstruction,1.0,42,total,absolute_sign_set_accuracy,dropout020,0.847,0.844,-0.0030000000000000027,-0.3541912632821727,-0.30000000000000027
historical_test,g05_full_reconstruction,1.0,42,total,charge_mae,dropout020,0.2782179946899414,0.2759935073852539,0.0022244873046874947,0.7995483207930396,
historical_test,g05_full_reconstruction,1.0,42,total,charge_magnitude_mae,dropout020,0.15636749076843262,0.15529492950439452,0.0010725612640380966,0.6859234350869462,
historical_test,g05_full_reconstruction,1.0,42,total,global_invariant_charge_mae,dropout020,0.19338960456848145,0.19443883514404298,-0.0010492305755615272,-0.5425475572498949,
historical_test,g05_full_reconstruction,1.0,42,total,global_sign_accuracy,dropout020,0.872,0.874,0.0020000000000000018,0.22935779816513782,0.20000000000000018
historical_test,g05_full_reconstruction,1.0,42,total,global_sign_bce,dropout020,0.3318613548278809,0.33175999450683596,0.00010136032104490766,0.030542972108782585,
historical_test,g05_full_reconstruction,1.0,42,total,mean_position_3d_error,dropout020,0.760429084777832,0.724871826171875,0.03555725860595704,4.6759466882234655,
historical_test,g05_full_reconstruction,1.0,42,total,mean_position_mae,dropout020,0.3715419578552246,0.35582388305664064,0.015718074798583948,4.230497919890024,
historical_test,g05_full_reconstruction,1.0,42,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,42,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,42,total,pairwise_relative_sign_accuracy,dropout020,0.9489999923706055,0.9448000030517578,-0.0041999893188476856,-0.4425700055440566,-0.41999893188476856
historical_test,g05_full_reconstruction,1.0,42,total,position_mae_x,dropout020,0.4555609970092773,0.4466941719055176,0.008866825103759746,1.946352993774657,
historical_test,g05_full_reconstruction,1.0,42,total,position_mae_y,dropout020,0.43683766555786135,0.4022052116394043,0.03463245391845704,7.927991711573186,
historical_test,g05_full_reconstruction,1.0,42,total,position_mae_z,dropout020,0.22222717666625977,0.21857222366333007,0.0036549530029297006,1.6446921829091588,
historical_test,g05_full_reconstruction,1.0,42,total,relative_configuration_accuracy,dropout020,0.911,0.904,-0.007000000000000006,-0.7683863885839743,-0.7000000000000006
historical_test,g05_full_reconstruction,1.0,42,total,relative_sign_accuracy,dropout020,0.9596000061035156,0.9567999954223633,-0.0028000106811523207,-0.2917893563300242,-0.28000106811523207
historical_test,g05_full_reconstruction,1.0,42,structure,loss_global_sign,dropout020,0.33375518798828124,0.3643709354400635,-0.03061574745178225,-9.173115071654625,
historical_test,g05_full_reconstruction,1.0,42,structure,loss_magnitude,dropout020,0.07526282346248626,0.07417532390356064,0.0010874995589256198,1.4449359044677206,
historical_test,g05_full_reconstruction,1.0,42,structure,loss_position,dropout020,0.4590539193153381,0.43019547080993653,0.02885844850540159,6.286505199311422,
historical_test,g05_full_reconstruction,1.0,42,structure,loss_relative_sign,dropout020,0.06417962455749512,0.0721413083076477,-0.007961683750152576,-12.405313688022787,
historical_test,g05_full_reconstruction,1.0,42,structure,loss_structure,dropout020,0.598496356010437,0.5765120940208435,0.02198426198959358,3.673249096475735,
historical_test,g05_full_reconstruction,1.0,42,structure,loss_total,dropout020,0.9322515439987182,0.940883029460907,-0.008631485462188726,-0.9258751586686129,
historical_test,g05_full_reconstruction,1.0,42,structure,absolute_sign_accuracy,dropout020,0.8813999938964844,0.8687999725341797,-0.012600021362304648,-1.4295463409980975,-1.2600021362304648
historical_test,g05_full_reconstruction,1.0,42,structure,absolute_sign_set_accuracy,dropout020,0.839,0.824,-0.015000000000000013,-1.7878426698450554,-1.5000000000000013
historical_test,g05_full_reconstruction,1.0,42,structure,charge_mae,dropout020,0.28871161842346194,0.2999155387878418,-0.011203920364379838,-3.880661410704544,
historical_test,g05_full_reconstruction,1.0,42,structure,charge_magnitude_mae,dropout020,0.1565577049255371,0.15472347831726074,0.001834226608276368,1.1715977882715984,
historical_test,g05_full_reconstruction,1.0,42,structure,global_invariant_charge_mae,dropout020,0.1938857307434082,0.19346653175354003,0.00041919898986816917,0.21620930445002398,
historical_test,g05_full_reconstruction,1.0,42,structure,global_sign_accuracy,dropout020,0.867,0.852,-0.015000000000000013,-1.7301038062283753,-1.5000000000000013
historical_test,g05_full_reconstruction,1.0,42,structure,global_sign_bce,dropout020,0.33375518798828124,0.3643709335327148,-0.03061574554443358,-9.17311450017327,
historical_test,g05_full_reconstruction,1.0,42,structure,mean_position_3d_error,dropout020,0.7540559539794922,0.7218293838500977,0.03222657012939456,4.2737637650522435,
historical_test,g05_full_reconstruction,1.0,42,structure,mean_position_mae,dropout020,0.3691146354675293,0.35493519592285155,0.014179439544677763,3.8414731311636423,
historical_test,g05_full_reconstruction,1.0,42,structure,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,42,structure,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,42,structure,pairwise_relative_sign_accuracy,dropout020,0.948,0.9451999969482422,-0.00280000305175776,-0.2953589717044051,-0.280000305175776
historical_test,g05_full_reconstruction,1.0,42,structure,position_mae_x,dropout020,0.45420791244506836,0.44246430206298826,0.011743610382080105,2.5855142678740477,
historical_test,g05_full_reconstruction,1.0,42,structure,position_mae_y,dropout020,0.42854779052734376,0.40257964324951173,0.025968147277832032,6.059568582975839,
historical_test,g05_full_reconstruction,1.0,42,structure,position_mae_z,dropout020,0.2245881633758545,0.21976162910461425,0.004826534271240246,2.1490599498616083,
historical_test,g05_full_reconstruction,1.0,42,structure,relative_configuration_accuracy,dropout020,0.909,0.904,-0.0050000000000000044,-0.5500550055005505,-0.5000000000000004
historical_test,g05_full_reconstruction,1.0,42,structure,relative_sign_accuracy,dropout020,0.9583999938964843,0.9559999923706055,-0.0024000015258788254,-0.2504175230762832,-0.24000015258788254
historical_test,g05_sign_only,1.0,43,total,loss_global_sign,dropout020,0.3327855744361877,0.3373797159194946,-0.0045941414833068905,-1.380511006551405,
historical_test,g05_sign_only,1.0,43,total,loss_magnitude,dropout020,0.07496042329072952,0.07512842547893524,-0.00016800218820571533,-0.22412118399349065,
historical_test,g05_sign_only,1.0,43,total,loss_position,dropout020,0.4672041249275207,0.4491393730640411,0.01806475186347961,3.8665651477888963,
historical_test,g05_sign_only,1.0,43,total,loss_relative_sign,dropout020,0.06192235726118088,0.0659698714017868,-0.004047514140605918,-6.536434205070717,
historical_test,g05_sign_only,1.0,43,total,loss_structure,dropout020,0.6040869073867798,0.5902376646995544,0.013849242687225427,2.2925911020213765,
historical_test,g05_sign_only,1.0,43,total,loss_total,dropout020,0.9368724818229676,0.9276173806190491,0.009255101203918481,0.9878720299170165,
historical_test,g05_sign_only,1.0,43,total,absolute_sign_accuracy,dropout020,0.884,0.8867999954223633,0.0027999954223633106,0.3167415636157591,0.27999954223633106
historical_test,g05_sign_only,1.0,43,total,absolute_sign_set_accuracy,dropout020,0.839,0.843,0.0040000000000000036,0.47675804529201476,0.40000000000000036
historical_test,g05_sign_only,1.0,43,total,charge_mae,dropout020,0.2850385208129883,0.2821638355255127,0.002874685287475587,1.0085251913588362,
historical_test,g05_sign_only,1.0,43,total,charge_magnitude_mae,dropout020,0.15729571151733399,0.15760680961608886,-0.00031109809875487504,-0.19777913571444827,
historical_test,g05_sign_only,1.0,43,total,global_invariant_charge_mae,dropout020,0.19651896095275878,0.1953124027252197,0.0012065582275390674,0.6139652996786972,
historical_test,g05_sign_only,1.0,43,total,global_sign_accuracy,dropout020,0.866,0.864,-0.0020000000000000018,-0.23094688221709028,-0.20000000000000018
historical_test,g05_sign_only,1.0,43,total,global_sign_bce,dropout020,0.33278557205200193,0.3373797149658203,-0.004594142913818378,-1.3805114463016699,
historical_test,g05_sign_only,1.0,43,total,mean_position_3d_error,dropout020,0.7612407989501954,0.7387033767700195,0.022537422180175848,2.96061669464597,
historical_test,g05_sign_only,1.0,43,total,mean_position_mae,dropout020,0.3724546585083008,0.36202469253540037,0.010429965972900412,2.800331727537773,
historical_test,g05_sign_only,1.0,43,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_sign_only,1.0,43,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_sign_only,1.0,43,total,pairwise_relative_sign_accuracy,dropout020,0.947,0.9474000091552734,0.00040000915527349523,0.04223961512919697,0.04000091552734952
historical_test,g05_sign_only,1.0,43,total,position_mae_x,dropout020,0.44508779525756836,0.42529668045043945,0.019791114807128918,4.446564254963669,
historical_test,g05_sign_only,1.0,43,total,position_mae_y,dropout020,0.45263937377929686,0.4431039161682129,0.009535457611083986,2.1066345889152354,
historical_test,g05_sign_only,1.0,43,total,position_mae_z,dropout020,0.2196367588043213,0.21767344665527344,0.0019633121490478522,0.8938905125607893,
historical_test,g05_sign_only,1.0,43,total,relative_configuration_accuracy,dropout020,0.908,0.908,0.0,0.0,0.0
historical_test,g05_sign_only,1.0,43,total,relative_sign_accuracy,dropout020,0.9587999954223633,0.9579999923706055,-0.0008000030517577583,-0.08343794905895333,-0.08000030517577583
historical_test,g05_sign_only,1.0,43,structure,loss_global_sign,dropout020,0.3338039131164551,0.3373797159194946,-0.0035758028030395406,-1.0712285454221264,
historical_test,g05_sign_only,1.0,43,structure,loss_magnitude,dropout020,0.07492814236879348,0.07512842547893524,-0.00020028311014175237,-0.2673002476906027,
historical_test,g05_sign_only,1.0,43,structure,loss_position,dropout020,0.467786199092865,0.4491393730640411,0.018646826028823893,3.9861855832822726,
historical_test,g05_sign_only,1.0,43,structure,loss_relative_sign,dropout020,0.0642776934504509,0.0659698714017868,-0.001692177951335902,-2.6326052795287906,
historical_test,g05_sign_only,1.0,43,structure,loss_structure,dropout020,0.6069920387268066,0.5902376646995544,0.016754374027252217,2.760229617244285,
historical_test,g05_sign_only,1.0,43,structure,loss_total,dropout020,0.9407959518432617,0.9276173806190491,0.01317857122421262,1.4007895334150198,
historical_test,g05_sign_only,1.0,43,structure,absolute_sign_accuracy,dropout020,0.8811999969482421,0.8867999954223633,0.005599998474121182,0.6354968785196332,0.5599998474121182
historical_test,g05_sign_only,1.0,43,structure,absolute_sign_set_accuracy,dropout020,0.838,0.843,0.0050000000000000044,0.5966587112171843,0.5000000000000004
historical_test,g05_sign_only,1.0,43,structure,charge_mae,dropout020,0.28867908477783205,0.2821638355255127,0.006515249252319333,2.256917662508692,
historical_test,g05_sign_only,1.0,43,structure,charge_magnitude_mae,dropout020,0.1570893669128418,0.15760680961608886,-0.0005174427032470508,-0.32939384340007205,
historical_test,g05_sign_only,1.0,43,structure,global_invariant_charge_mae,dropout020,0.19558839035034178,0.1953124027252197,0.00027598762512207053,0.14110634308494285,
historical_test,g05_sign_only,1.0,43,structure,global_sign_accuracy,dropout020,0.87,0.864,-0.006000000000000005,-0.6896551724137937,-0.6000000000000005
historical_test,g05_sign_only,1.0,43,structure,global_sign_bce,dropout020,0.3338039131164551,0.3373797149658203,-0.0035758018493652344,-1.071228259723167,
historical_test,g05_sign_only,1.0,43,structure,mean_position_3d_error,dropout020,0.7620003356933593,0.7387033767700195,0.023296958923339828,3.057342343837875,
historical_test,g05_sign_only,1.0,43,structure,mean_position_mae,dropout020,0.37336326217651367,0.36202469253540037,0.011338569641113294,3.0368734125085926,
historical_test,g05_sign_only,1.0,43,structure,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_sign_only,1.0,43,structure,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_sign_only,1.0,43,structure,pairwise_relative_sign_accuracy,dropout020,0.9484000015258789,0.9474000091552734,-0.0009999923706054403,-0.105439937684158,-0.09999923706054403
historical_test,g05_sign_only,1.0,43,structure,position_mae_x,dropout020,0.4467130699157715,0.42529668045043945,0.02141638946533203,4.794215998508871,
historical_test,g05_sign_only,1.0,43,structure,position_mae_y,dropout020,0.4529564208984375,0.4431039161682129,0.009852504730224643,2.1751551088915426,
historical_test,g05_sign_only,1.0,43,structure,position_mae_z,dropout020,0.2204202365875244,0.21767344665527344,0.0027467899322509703,1.2461605044871984,
historical_test,g05_sign_only,1.0,43,structure,relative_configuration_accuracy,dropout020,0.91,0.908,-0.0020000000000000018,-0.21978021978021997,-0.20000000000000018
historical_test,g05_sign_only,1.0,43,structure,relative_sign_accuracy,dropout020,0.9592000045776368,0.9579999923706055,-0.0012000122070312536,-0.12510552557385082,-0.12000122070312536
historical_test,g05_full_reconstruction,1.0,43,total,loss_global_sign,dropout020,0.33755207228660583,0.33402287673950193,0.0035291955471039027,1.0455262570888213,
historical_test,g05_full_reconstruction,1.0,43,total,loss_magnitude,dropout020,0.07392073720693589,0.07485001534223557,-0.0009292781352996798,-1.257127797167703,
historical_test,g05_full_reconstruction,1.0,43,total,loss_position,dropout020,0.4650545654296875,0.43351701378822327,0.03153755164146421,6.781473398143091,
historical_test,g05_full_reconstruction,1.0,43,total,loss_relative_sign,dropout020,0.05575518196821213,0.06732078623771667,-0.011565604269504544,-20.74355039518744,
historical_test,g05_full_reconstruction,1.0,43,total,loss_structure,dropout020,0.5947304954528808,0.5756878156661988,0.01904267978668206,3.2019006814475297,
historical_test,g05_full_reconstruction,1.0,43,total,loss_total,dropout020,0.9322825677394866,0.9097106924057007,0.022571875333785907,2.4211409839525504,
historical_test,g05_full_reconstruction,1.0,43,total,absolute_sign_accuracy,dropout020,0.8865999908447265,0.8857999877929688,-0.0008000030517577583,-0.09023269343771805,-0.08000030517577583
historical_test,g05_full_reconstruction,1.0,43,total,absolute_sign_set_accuracy,dropout020,0.847,0.843,-0.0040000000000000036,-0.4722550177095636,-0.40000000000000036
historical_test,g05_full_reconstruction,1.0,43,total,charge_mae,dropout020,0.28111249923706055,0.2825449447631836,-0.0014324455261230384,-0.5095630859569376,
historical_test,g05_full_reconstruction,1.0,43,total,charge_magnitude_mae,dropout020,0.15522413253784179,0.15645592880249024,-0.0012317962646484493,-0.7935597670988125,
historical_test,g05_full_reconstruction,1.0,43,total,global_invariant_charge_mae,dropout020,0.191847806930542,0.1955933036804199,-0.0037454967498779246,-1.9523271127274195,
historical_test,g05_full_reconstruction,1.0,43,total,global_sign_accuracy,dropout020,0.871,0.873,0.0020000000000000018,0.2296211251435134,0.20000000000000018
historical_test,g05_full_reconstruction,1.0,43,total,global_sign_bce,dropout020,0.3375520706176758,0.33402287673950193,0.003529193878173853,1.0455257678366165,
historical_test,g05_full_reconstruction,1.0,43,total,mean_position_3d_error,dropout020,0.7601190719604493,0.7193195877075196,0.040799484252929674,5.367512243536044,
historical_test,g05_full_reconstruction,1.0,43,total,mean_position_mae,dropout020,0.372212516784668,0.35294017791748045,0.019272338867187544,5.177778284747194,
historical_test,g05_full_reconstruction,1.0,43,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,43,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,43,total,pairwise_relative_sign_accuracy,dropout020,0.9497999877929687,0.9472000045776368,-0.002599983215331947,-0.27374007672641437,-0.2599983215331947
historical_test,g05_full_reconstruction,1.0,43,total,position_mae_x,dropout020,0.4454463806152344,0.41915102005004884,0.026295360565185555,5.903148327048332,
historical_test,g05_full_reconstruction,1.0,43,total,position_mae_y,dropout020,0.45045344924926756,0.4233719444274902,0.027081504821777347,6.012054046186524,
historical_test,g05_full_reconstruction,1.0,43,total,position_mae_z,dropout020,0.22073767471313477,0.21629754638671875,0.004440128326416021,2.0114954695369978,
historical_test,g05_full_reconstruction,1.0,43,total,relative_configuration_accuracy,dropout020,0.913,0.908,-0.0050000000000000044,-0.5476451259583794,-0.5000000000000004
historical_test,g05_full_reconstruction,1.0,43,total,relative_sign_accuracy,dropout020,0.9612000122070312,0.9584000015258789,-0.0028000106811523207,-0.2913036460250514,-0.28000106811523207
historical_test,g05_full_reconstruction,1.0,43,structure,loss_global_sign,dropout020,0.33755207228660583,0.3310240385532379,0.006528033733367911,1.9339338340145469,
historical_test,g05_full_reconstruction,1.0,43,structure,loss_magnitude,dropout020,0.07392073720693589,0.07439308857917785,-0.0004723513722419692,-0.6389971070224244,
historical_test,g05_full_reconstruction,1.0,43,structure,loss_position,dropout020,0.4650545654296875,0.44271796131134034,0.022336604118347148,4.8030071692144825,
historical_test,g05_full_reconstruction,1.0,43,structure,loss_relative_sign,dropout020,0.05575518196821213,0.06760298323631286,-0.011847801268100734,-21.2496863069258,
historical_test,g05_full_reconstruction,1.0,43,structure,loss_structure,dropout020,0.5947304954528808,0.5847140398025513,0.010016455650329492,1.6842007811793929,
historical_test,g05_full_reconstruction,1.0,43,structure,loss_total,dropout020,0.9322825677394866,0.9157380783557892,0.016544489383697347,1.774621767712863,
historical_test,g05_full_reconstruction,1.0,43,structure,absolute_sign_accuracy,dropout020,0.8865999908447265,0.8912000045776367,0.004600013732910191,0.5188375570055479,0.4600013732910191
historical_test,g05_full_reconstruction,1.0,43,structure,absolute_sign_set_accuracy,dropout020,0.847,0.849,0.0020000000000000018,0.2361275088547818,0.20000000000000018
historical_test,g05_full_reconstruction,1.0,43,structure,charge_mae,dropout020,0.28111249923706055,0.2747307586669922,0.0063817405700683505,2.2701731824050504,
historical_test,g05_full_reconstruction,1.0,43,structure,charge_magnitude_mae,dropout020,0.15522413253784179,0.15616970825195312,-0.0009455757141113297,-0.6091679809393102,
historical_test,g05_full_reconstruction,1.0,43,structure,global_invariant_charge_mae,dropout020,0.191847806930542,0.1943161907196045,-0.0024683837890625004,-1.2866364377864234,
historical_test,g05_full_reconstruction,1.0,43,structure,global_sign_accuracy,dropout020,0.871,0.878,0.007000000000000006,0.8036739380022969,0.7000000000000006
historical_test,g05_full_reconstruction,1.0,43,structure,global_sign_bce,dropout020,0.3375520706176758,0.3310240364074707,0.0065280342102050914,1.9339339848396278,
historical_test,g05_full_reconstruction,1.0,43,structure,mean_position_3d_error,dropout020,0.7601190719604493,0.7292154006958008,0.030903671264648436,4.065635556932378,
historical_test,g05_full_reconstruction,1.0,43,structure,mean_position_mae,dropout020,0.372212516784668,0.3581547241210937,0.014057792663574264,3.776818895025759,
historical_test,g05_full_reconstruction,1.0,43,structure,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,43,structure,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,43,structure,pairwise_relative_sign_accuracy,dropout020,0.9497999877929687,0.9482000122070312,-0.0015999755859374964,-0.16845394888405166,-0.15999755859374964
historical_test,g05_full_reconstruction,1.0,43,structure,position_mae_x,dropout020,0.4454463806152344,0.4255597343444824,0.019886646270751984,4.464430992409293,
historical_test,g05_full_reconstruction,1.0,43,structure,position_mae_y,dropout020,0.45045344924926756,0.4288927879333496,0.02156066131591794,4.786434947240666,
historical_test,g05_full_reconstruction,1.0,43,structure,position_mae_z,dropout020,0.22073767471313477,0.22001161384582518,0.0007260608673095859,0.3289247602400255,
historical_test,g05_full_reconstruction,1.0,43,structure,relative_configuration_accuracy,dropout020,0.913,0.909,-0.0040000000000000036,-0.43811610076670354,-0.40000000000000036
historical_test,g05_full_reconstruction,1.0,43,structure,relative_sign_accuracy,dropout020,0.9612000122070312,0.9579999923706055,-0.003200019836425705,-0.3329192463364699,-0.3200019836425705
fresh_test,g05_sign_only,1.0,41,total,loss_global_sign,dropout020,0.3048868899345398,0.3033176863193512,0.0015692036151885858,0.5146838604721571,
fresh_test,g05_sign_only,1.0,41,total,loss_magnitude,dropout020,0.07628770124912262,0.07681739443540574,-0.0005296931862831117,-0.6943362791249443,
fresh_test,g05_sign_only,1.0,41,total,loss_position,dropout020,0.4361474463939667,0.43111609959602354,0.005031346797943148,1.1535885030491257,
fresh_test,g05_sign_only,1.0,41,total,loss_relative_sign,dropout020,0.057053090035915376,0.06197349315881729,-0.004920403122901915,-8.624253515111068,
fresh_test,g05_sign_only,1.0,41,total,loss_structure,dropout020,0.569488242149353,0.5699069857597351,-0.0004187436103820774,-0.07352980788535024,
fresh_test,g05_sign_only,1.0,41,total,loss_total,dropout020,0.8743751320838928,0.8732246720790863,0.0011504600048065639,0.1315751057632071,
fresh_test,g05_sign_only,1.0,41,total,absolute_sign_accuracy,dropout020,0.8879999923706055,0.89,0.0020000076293945623,0.2252260863263456,0.20000076293945623
fresh_test,g05_sign_only,1.0,41,total,absolute_sign_set_accuracy,dropout020,0.847,0.851,0.0040000000000000036,0.4722550177095636,0.40000000000000036
fresh_test,g05_sign_only,1.0,41,total,charge_mae,dropout020,0.28114723014831544,0.2798674354553223,0.0012797946929931636,0.4552044465520877,
fresh_test,g05_sign_only,1.0,41,total,charge_magnitude_mae,dropout020,0.15822018241882324,0.16000456237792968,-0.0017843799591064358,-1.1277827719747027,
fresh_test,g05_sign_only,1.0,41,total,global_invariant_charge_mae,dropout020,0.19468318367004395,0.19238937759399413,0.0022938060760498147,1.1782250694736118,
fresh_test,g05_sign_only,1.0,41,total,global_sign_accuracy,dropout020,0.874,0.872,-0.0020000000000000018,-0.2288329519450803,-0.20000000000000018
fresh_test,g05_sign_only,1.0,41,total,global_sign_bce,dropout020,0.30488688850402834,0.3033176860809326,0.001569202423095717,0.5146834718918992,
fresh_test,g05_sign_only,1.0,41,total,mean_position_3d_error,dropout020,0.7269600601196289,0.7239032363891602,0.003056823730468672,0.42049404061698237,
fresh_test,g05_sign_only,1.0,41,total,mean_position_mae,dropout020,0.35735532760620115,0.3558256950378418,0.0015296325683593626,0.42804246927164574,
fresh_test,g05_sign_only,1.0,41,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
fresh_test,g05_sign_only,1.0,41,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
fresh_test,g05_sign_only,1.0,41,total,pairwise_relative_sign_accuracy,dropout020,0.9505999984741211,0.954999984741211,0.004399986267089817,0.46286411468047156,0.4399986267089817
fresh_test,g05_sign_only,1.0,41,total,position_mae_x,dropout020,0.4421707992553711,0.42633308029174805,0.01583771896362307,3.5818102394582056,
fresh_test,g05_sign_only,1.0,41,total,position_mae_y,dropout020,0.40941867446899416,0.4288295211791992,-0.019410846710205043,-4.741075070740344,
