split,candidate_id,fraction,seed,checkpoint_selection,metric,sign_only,full,full_improvement
historical_test,dropout020,1.0,43,structure,global_sign_accuracy,0.864,0.878,0.014000000000000012
historical_test,dropout020,1.0,43,structure,global_sign_bce,0.3373797149658203,0.3310240364074707,0.00635567855834962
historical_test,dropout020,1.0,43,structure,mean_position_3d_error,0.7387033767700195,0.7292154006958008,0.009487976074218696
historical_test,dropout020,1.0,43,structure,mean_position_mae,0.36202469253540037,0.3581547241210937,0.003869968414306646
historical_test,dropout020,1.0,43,structure,observations_per_sample,32.0,32.0,0.0
historical_test,dropout020,1.0,43,structure,observed_sample_fraction,1.0,1.0,0.0
historical_test,dropout020,1.0,43,structure,pairwise_relative_sign_accuracy,0.9474000091552734,0.9482000122070312,0.0008000030517577583
historical_test,dropout020,1.0,43,structure,position_mae_x,0.42529668045043945,0.4255597343444824,-0.00026305389404296387
historical_test,dropout020,1.0,43,structure,position_mae_y,0.4431039161682129,0.4288927879333496,0.014211128234863257
historical_test,dropout020,1.0,43,structure,position_mae_z,0.21767344665527344,0.22001161384582518,-0.002338167190551743
historical_test,dropout020,1.0,43,structure,relative_configuration_accuracy,0.908,0.909,0.0010000000000000009
historical_test,dropout020,1.0,43,structure,relative_sign_accuracy,0.9579999923706055,0.9579999923706055,0.0
fresh_test,baseline,1.0,41,total,loss_global_sign,0.3048868899345398,0.3070427844524384,-0.0021558945178986044
fresh_test,baseline,1.0,41,total,loss_magnitude,0.07628770124912262,0.07591370183229447,0.0003739994168281552
fresh_test,baseline,1.0,41,total,loss_position,0.4361474463939667,0.4562274100780487,-0.02007996368408199
fresh_test,baseline,1.0,41,total,loss_relative_sign,0.057053090035915376,0.059518599927425385,-0.0024655098915100093
fresh_test,baseline,1.0,41,total,loss_structure,0.569488242149353,0.5916597146987915,-0.02217147254943852
fresh_test,baseline,1.0,41,total,loss_total,0.8743751320838928,0.8987024991512299,-0.02432736706733707
fresh_test,baseline,1.0,41,total,absolute_sign_accuracy,0.8879999923706055,0.8898000106811523,0.0018000183105468803
fresh_test,baseline,1.0,41,total,absolute_sign_set_accuracy,0.847,0.85,0.0030000000000000027
fresh_test,baseline,1.0,41,total,charge_mae,0.28114723014831544,0.2782428169250488,0.002904413223266622
fresh_test,baseline,1.0,41,total,charge_magnitude_mae,0.15822018241882324,0.15702243041992187,0.0011977519989013752
fresh_test,baseline,1.0,41,total,global_invariant_charge_mae,0.19468318367004395,0.19168396759033204,0.0029992160797119027
fresh_test,baseline,1.0,41,total,global_sign_accuracy,0.874,0.875,0.0010000000000000009
fresh_test,baseline,1.0,41,total,global_sign_bce,0.30488688850402834,0.30704278373718263,-0.0021558952331542924
fresh_test,baseline,1.0,41,total,mean_position_3d_error,0.7269600601196289,0.7517835083007812,-0.02482344818115234
fresh_test,baseline,1.0,41,total,mean_position_mae,0.35735532760620115,0.36888214111328127,-0.011526813507080125
fresh_test,baseline,1.0,41,total,observations_per_sample,32.0,32.0,0.0
fresh_test,baseline,1.0,41,total,observed_sample_fraction,1.0,1.0,0.0
fresh_test,baseline,1.0,41,total,pairwise_relative_sign_accuracy,0.9505999984741211,0.9534000091552735,0.0028000106811523207
fresh_test,baseline,1.0,41,total,position_mae_x,0.4421707992553711,0.4592032699584961,-0.01703247070312497
fresh_test,baseline,1.0,41,total,position_mae_y,0.40941867446899416,0.4253910598754883,-0.01597238540649415
fresh_test,baseline,1.0,41,total,position_mae_z,0.22047648239135742,0.22205206489562987,-0.0015755825042724492
fresh_test,baseline,1.0,41,total,relative_configuration_accuracy,0.914,0.918,0.0040000000000000036
fresh_test,baseline,1.0,41,total,relative_sign_accuracy,0.9612000045776368,0.962,0.0007999954223631978
fresh_test,baseline,1.0,41,structure,loss_global_sign,0.3048868899345398,0.3070427844524384,-0.0021558945178986044
fresh_test,baseline,1.0,41,structure,loss_magnitude,0.07628770124912262,0.07591370183229447,0.0003739994168281552
fresh_test,baseline,1.0,41,structure,loss_position,0.4361474463939667,0.4562274100780487,-0.02007996368408199
fresh_test,baseline,1.0,41,structure,loss_relative_sign,0.057053090035915376,0.059518599927425385,-0.0024655098915100093
fresh_test,baseline,1.0,41,structure,loss_structure,0.569488242149353,0.5916597146987915,-0.02217147254943852
fresh_test,baseline,1.0,41,structure,loss_total,0.8743751320838928,0.8987024991512299,-0.02432736706733707
fresh_test,baseline,1.0,41,structure,absolute_sign_accuracy,0.8879999923706055,0.8898000106811523,0.0018000183105468803
fresh_test,baseline,1.0,41,structure,absolute_sign_set_accuracy,0.847,0.85,0.0030000000000000027
fresh_test,baseline,1.0,41,structure,charge_mae,0.28114723014831544,0.2782428169250488,0.002904413223266622
fresh_test,baseline,1.0,41,structure,charge_magnitude_mae,0.15822018241882324,0.15702243041992187,0.0011977519989013752
fresh_test,baseline,1.0,41,structure,global_invariant_charge_mae,0.19468318367004395,0.19168396759033204,0.0029992160797119027
fresh_test,baseline,1.0,41,structure,global_sign_accuracy,0.874,0.875,0.0010000000000000009
fresh_test,baseline,1.0,41,structure,global_sign_bce,0.30488688850402834,0.30704278373718263,-0.0021558952331542924
fresh_test,baseline,1.0,41,structure,mean_position_3d_error,0.7269600601196289,0.7517835083007812,-0.02482344818115234
fresh_test,baseline,1.0,41,structure,mean_position_mae,0.35735532760620115,0.36888214111328127,-0.011526813507080125
fresh_test,baseline,1.0,41,structure,observations_per_sample,32.0,32.0,0.0
fresh_test,baseline,1.0,41,structure,observed_sample_fraction,1.0,1.0,0.0
fresh_test,baseline,1.0,41,structure,pairwise_relative_sign_accuracy,0.9505999984741211,0.9534000091552735,0.0028000106811523207
fresh_test,baseline,1.0,41,structure,position_mae_x,0.4421707992553711,0.4592032699584961,-0.01703247070312497
fresh_test,baseline,1.0,41,structure,position_mae_y,0.40941867446899416,0.4253910598754883,-0.01597238540649415
fresh_test,baseline,1.0,41,structure,position_mae_z,0.22047648239135742,0.22205206489562987,-0.0015755825042724492
fresh_test,baseline,1.0,41,structure,relative_configuration_accuracy,0.914,0.918,0.0040000000000000036
fresh_test,baseline,1.0,41,structure,relative_sign_accuracy,0.9612000045776368,0.962,0.0007999954223631978
fresh_test,baseline,1.0,42,total,loss_global_sign,0.3057376453876495,0.2996712038516998,0.006066441535949707
fresh_test,baseline,1.0,42,total,loss_magnitude,0.07767809921503067,0.07555958914756775,0.002118510067462928
fresh_test,baseline,1.0,42,total,loss_position,0.44992428183555605,0.4508442828655243,-0.0009200010299682537
fresh_test,baseline,1.0,42,total,loss_relative_sign,0.06769613718986511,0.06007899820804596,0.007617138981819156
fresh_test,baseline,1.0,42,total,loss_structure,0.595298526763916,0.5864828686714172,0.008815658092498846
fresh_test,baseline,1.0,42,total,loss_total,0.9010361721515656,0.886154072523117,0.014882099628448664
fresh_test,baseline,1.0,42,total,absolute_sign_accuracy,0.8841999969482421,0.8841999969482421,0.0
fresh_test,baseline,1.0,42,total,absolute_sign_set_accuracy,0.837,0.843,0.006000000000000005
fresh_test,baseline,1.0,42,total,charge_mae,0.28541246032714845,0.28306734848022463,0.0023451118469238197
fresh_test,baseline,1.0,42,total,charge_magnitude_mae,0.15939204788208008,0.15697823333740235,0.0024138145446777337
fresh_test,baseline,1.0,42,total,global_invariant_charge_mae,0.19693319129943848,0.1953579387664795,0.0015752525329589817
fresh_test,baseline,1.0,42,total,global_sign_accuracy,0.875,0.865,-0.010000000000000009
fresh_test,baseline,1.0,42,total,global_sign_bce,0.30573764419555666,0.29967120361328126,0.006066440582275401
fresh_test,baseline,1.0,42,total,mean_position_3d_error,0.7442288818359375,0.7513390197753906,-0.007110137939453143
fresh_test,baseline,1.0,42,total,mean_position_mae,0.36547361755371094,0.36819011306762695,-0.0027164955139160063
fresh_test,baseline,1.0,42,total,observations_per_sample,32.0,32.0,0.0
fresh_test,baseline,1.0,42,total,observed_sample_fraction,1.0,1.0,0.0
fresh_test,baseline,1.0,42,total,pairwise_relative_sign_accuracy,0.9481999969482422,0.9495999755859375,0.0013999786376952539
fresh_test,baseline,1.0,42,total,position_mae_x,0.4429687690734863,0.4491128921508789,-0.006144123077392594
fresh_test,baseline,1.0,42,total,position_mae_y,0.4310560569763184,0.434907112121582,-0.0038510551452636266
fresh_test,baseline,1.0,42,total,position_mae_z,0.2223959674835205,0.2205502758026123,0.0018456916809082013
fresh_test,baseline,1.0,42,total,relative_configuration_accuracy,0.908,0.912,0.0040000000000000036
fresh_test,baseline,1.0,42,total,relative_sign_accuracy,0.9564000015258789,0.9599999923706055,0.0035999908447266193
fresh_test,baseline,1.0,42,structure,loss_global_sign,0.3057376453876495,0.3049783692359924,0.0007592761516571067
fresh_test,baseline,1.0,42,structure,loss_magnitude,0.07767809921503067,0.0757417431473732,0.001936356067657477
fresh_test,baseline,1.0,42,structure,loss_position,0.44992428183555605,0.454008594751358,-0.004084312915801969
fresh_test,baseline,1.0,42,structure,loss_relative_sign,0.06769613718986511,0.06006174510717392,0.007634392082691191
fresh_test,baseline,1.0,42,structure,loss_structure,0.595298526763916,0.5898120703697205,0.005486456394195538
fresh_test,baseline,1.0,42,structure,loss_total,0.9010361721515656,0.8947904396057129,0.0062457325458527
fresh_test,baseline,1.0,42,structure,absolute_sign_accuracy,0.8841999969482421,0.888,0.003800003051757872
fresh_test,baseline,1.0,42,structure,absolute_sign_set_accuracy,0.837,0.847,0.010000000000000009
fresh_test,baseline,1.0,42,structure,charge_mae,0.28541246032714845,0.2819000186920166,0.003512441635131869
fresh_test,baseline,1.0,42,structure,charge_magnitude_mae,0.15939204788208008,0.15712895011901856,0.0022630977630615223
fresh_test,baseline,1.0,42,structure,global_invariant_charge_mae,0.19693319129943848,0.19347426414489746,0.0034589271545410194
fresh_test,baseline,1.0,42,structure,global_sign_accuracy,0.875,0.872,-0.0030000000000000027
fresh_test,baseline,1.0,42,structure,global_sign_bce,0.30573764419555666,0.3049783668518066,0.0007592773437500311
fresh_test,baseline,1.0,42,structure,mean_position_3d_error,0.7442288818359375,0.7480806961059571,-0.0038518142700195712
fresh_test,baseline,1.0,42,structure,mean_position_mae,0.36547361755371094,0.3678418159484863,-0.002368198394775367
fresh_test,baseline,1.0,42,structure,observations_per_sample,32.0,32.0,0.0
fresh_test,baseline,1.0,42,structure,observed_sample_fraction,1.0,1.0,0.0
fresh_test,baseline,1.0,42,structure,pairwise_relative_sign_accuracy,0.9481999969482422,0.9511999893188476,0.002999992370605442
fresh_test,baseline,1.0,42,structure,position_mae_x,0.4429687690734863,0.4504077911376953,-0.007439022064208989
fresh_test,baseline,1.0,42,structure,position_mae_y,0.4310560569763184,0.4286154556274414,0.0024406013488769696
fresh_test,baseline,1.0,42,structure,position_mae_z,0.2223959674835205,0.22450217056274413,-0.0021062030792236286
fresh_test,baseline,1.0,42,structure,relative_configuration_accuracy,0.908,0.913,0.0050000000000000044
fresh_test,baseline,1.0,42,structure,relative_sign_accuracy,0.9564000015258789,0.9584000091552735,0.0020000076293945623
fresh_test,baseline,1.0,43,total,loss_global_sign,0.3085715546607971,0.30961715936660766,-0.0010456047058105544
fresh_test,baseline,1.0,43,total,loss_magnitude,0.07569061988592148,0.07520692700147628,0.00048369288444519154
fresh_test,baseline,1.0,43,total,loss_position,0.4580920021533966,0.4670867626667023,-0.008994760513305666
fresh_test,baseline,1.0,43,total,loss_relative_sign,0.059889066368341445,0.055720407664775845,0.0041686587035656
fresh_test,baseline,1.0,43,total,loss_structure,0.5936716928482055,0.5980140862464904,-0.004342393398284905
fresh_test,baseline,1.0,43,total,loss_total,0.9022432475090026,0.9076312456130982,-0.005387998104095515
fresh_test,baseline,1.0,43,total,absolute_sign_accuracy,0.8874000091552734,0.8866000061035156,-0.0008000030517577583
fresh_test,baseline,1.0,43,total,absolute_sign_set_accuracy,0.849,0.844,-0.0050000000000000044
fresh_test,baseline,1.0,43,total,charge_mae,0.2815070095062256,0.281251579284668,0.00025543022155760653
fresh_test,baseline,1.0,43,total,charge_magnitude_mae,0.1577753314971924,0.15680266189575195,0.0009726696014404346
fresh_test,baseline,1.0,43,total,global_invariant_charge_mae,0.19172690963745118,0.19487251091003419,-0.0031456012725830096
fresh_test,baseline,1.0,43,total,global_sign_accuracy,0.871,0.867,-0.0040000000000000036
fresh_test,baseline,1.0,43,total,global_sign_bce,0.30857155418396,0.30961715698242187,-0.0010456027984618865
fresh_test,baseline,1.0,43,total,mean_position_3d_error,0.7543666610717773,0.7620034484863282,-0.007636787414550872
fresh_test,baseline,1.0,43,total,mean_position_mae,0.37073923873901365,0.3742533073425293,-0.003514068603515663
fresh_test,baseline,1.0,43,total,observations_per_sample,32.0,32.0,0.0
fresh_test,baseline,1.0,43,total,observed_sample_fraction,1.0,1.0,0.0
fresh_test,baseline,1.0,43,total,pairwise_relative_sign_accuracy,0.9542000198364258,0.9485999908447266,-0.005600028991699202
fresh_test,baseline,1.0,43,total,position_mae_x,0.43959139251708984,0.4481249008178711,-0.008533508300781256
fresh_test,baseline,1.0,43,total,position_mae_y,0.4537677803039551,0.4523141860961914,0.0014535942077636976
fresh_test,baseline,1.0,43,total,position_mae_z,0.21885849380493164,0.22232078742980957,-0.0034622936248779324
fresh_test,baseline,1.0,43,total,relative_configuration_accuracy,0.919,0.909,-0.010000000000000009
fresh_test,baseline,1.0,43,total,relative_sign_accuracy,0.9619999923706055,0.9572000045776368,-0.004799987792968752
fresh_test,baseline,1.0,43,structure,loss_global_sign,0.3119496788978577,0.30961715936660766,0.0023325195312500213
fresh_test,baseline,1.0,43,structure,loss_magnitude,0.07623518389463425,0.07520692700147628,0.0010282568931579694
fresh_test,baseline,1.0,43,structure,loss_position,0.45999220180511474,0.4670867626667023,-0.007094560861587551
fresh_test,baseline,1.0,43,structure,loss_relative_sign,0.06661339300870896,0.055720407664775845,0.010892985343933112
fresh_test,baseline,1.0,43,structure,loss_structure,0.6028407940864563,0.5980140862464904,0.00482670783996586
fresh_test,baseline,1.0,43,structure,loss_total,0.9147904729843139,0.9076312456130982,0.007159227371215771
fresh_test,baseline,1.0,43,structure,absolute_sign_accuracy,0.8904000091552734,0.8866000061035156,-0.003800003051757761
fresh_test,baseline,1.0,43,structure,absolute_sign_set_accuracy,0.85,0.844,-0.006000000000000005
fresh_test,baseline,1.0,43,structure,charge_mae,0.2773580093383789,0.281251579284668,-0.0038935699462890883
fresh_test,baseline,1.0,43,structure,charge_magnitude_mae,0.15837547302246094,0.15680266189575195,0.001572811126708984
fresh_test,baseline,1.0,43,structure,global_invariant_charge_mae,0.1950911102294922,0.19487251091003419,0.0002185993194580016
fresh_test,baseline,1.0,43,structure,global_sign_accuracy,0.872,0.867,-0.0050000000000000044
fresh_test,baseline,1.0,43,structure,global_sign_bce,0.3119496765136719,0.30961715698242187,0.0023325195312500213
fresh_test,baseline,1.0,43,structure,mean_position_3d_error,0.7531196517944336,0.7620034484863282,-0.008883796691894541
fresh_test,baseline,1.0,43,structure,mean_position_mae,0.37031729507446287,0.3742533073425293,-0.003936012268066447
fresh_test,baseline,1.0,43,structure,observations_per_sample,32.0,32.0,0.0
fresh_test,baseline,1.0,43,structure,observed_sample_fraction,1.0,1.0,0.0
fresh_test,baseline,1.0,43,structure,pairwise_relative_sign_accuracy,0.9512000045776368,0.9485999908447266,-0.002600013732910189
fresh_test,baseline,1.0,43,structure,position_mae_x,0.4401687088012695,0.4481249008178711,-0.007956192016601582
fresh_test,baseline,1.0,43,structure,position_mae_y,0.450650390625,0.4523141860961914,-0.0016637954711913872
fresh_test,baseline,1.0,43,structure,position_mae_z,0.2201327133178711,0.22232078742980957,-0.0021880741119384706
fresh_test,baseline,1.0,43,structure,relative_configuration_accuracy,0.914,0.909,-0.0050000000000000044
fresh_test,baseline,1.0,43,structure,relative_sign_accuracy,0.9600000152587891,0.9572000045776368,-0.0028000106811523207
fresh_test,dropout020,1.0,41,total,loss_global_sign,0.3033176863193512,0.3032896845340729,2.8001785278286562e-05
fresh_test,dropout020,1.0,41,total,loss_magnitude,0.07681739443540574,0.07579898399114608,0.0010184104442596542
fresh_test,dropout020,1.0,41,total,loss_position,0.43111609959602354,0.41491583347320554,0.016200266122817997
fresh_test,dropout020,1.0,41,total,loss_relative_sign,0.06197349315881729,0.06238203769922256,-0.0004085445404052729
fresh_test,dropout020,1.0,41,total,loss_structure,0.5699069857597351,0.5530968508720397,0.016810134887695338
fresh_test,dropout020,1.0,41,total,loss_total,0.8732246720790863,0.8563865354061126,0.016838136672973625
fresh_test,dropout020,1.0,41,total,absolute_sign_accuracy,0.89,0.8845999984741211,-0.005400001525878939
fresh_test,dropout020,1.0,41,total,absolute_sign_set_accuracy,0.851,0.839,-0.01200000000000001
fresh_test,dropout020,1.0,41,total,charge_mae,0.2798674354553223,0.28276505088806153,-0.0028976154327392534
fresh_test,dropout020,1.0,41,total,charge_magnitude_mae,0.16000456237792968,0.15701354789733887,0.0029910144805908034
fresh_test,dropout020,1.0,41,total,global_invariant_charge_mae,0.19238937759399413,0.19720119857788085,-0.0048118209838867165
fresh_test,dropout020,1.0,41,total,global_sign_accuracy,0.872,0.873,0.0010000000000000009
fresh_test,dropout020,1.0,41,total,global_sign_bce,0.3033176860809326,0.3032896842956543,2.8001785278342073e-05
fresh_test,dropout020,1.0,41,total,mean_position_3d_error,0.7239032363891602,0.7076299133300781,0.016273323059082134
fresh_test,dropout020,1.0,41,total,mean_position_mae,0.3558256950378418,0.34756232833862305,0.008263366699218733
fresh_test,dropout020,1.0,41,total,observations_per_sample,32.0,32.0,0.0
fresh_test,dropout020,1.0,41,total,observed_sample_fraction,1.0,1.0,0.0
fresh_test,dropout020,1.0,41,total,pairwise_relative_sign_accuracy,0.954999984741211,0.9478000106811524,-0.007199974060058567
fresh_test,dropout020,1.0,41,total,position_mae_x,0.42633308029174805,0.41722966003417966,0.009103420257568384
fresh_test,dropout020,1.0,41,total,position_mae_y,0.4288295211791992,0.41907868576049806,0.009750835418701143
fresh_test,dropout020,1.0,41,total,position_mae_z,0.21231446266174317,0.2063786163330078,0.005935846328735367
fresh_test,dropout020,1.0,41,total,relative_configuration_accuracy,0.92,0.909,-0.01100000000000001
fresh_test,dropout020,1.0,41,total,relative_sign_accuracy,0.962,0.9588000030517578,-0.003199996948242134
fresh_test,dropout020,1.0,41,structure,loss_global_sign,0.3033176863193512,0.31139786410331727,-0.00808017778396608
fresh_test,dropout020,1.0,41,structure,loss_magnitude,0.07681739443540574,0.07535297048091888,0.001464423954486857
fresh_test,dropout020,1.0,41,structure,loss_position,0.43111609959602354,0.4159269244670868,0.01518917512893675
fresh_test,dropout020,1.0,41,structure,loss_relative_sign,0.06197349315881729,0.05918427810072899,0.0027892150580883027
fresh_test,dropout020,1.0,41,structure,loss_structure,0.5699069857597351,0.5504641704559327,0.01944281530380243
fresh_test,dropout020,1.0,41,structure,loss_total,0.8732246720790863,0.8618620345592499,0.01136263751983635
fresh_test,dropout020,1.0,41,structure,absolute_sign_accuracy,0.89,0.8764000015258789,-0.013599998474121078
fresh_test,dropout020,1.0,41,structure,absolute_sign_set_accuracy,0.851,0.835,-0.016000000000000014
fresh_test,dropout020,1.0,41,structure,charge_mae,0.2798674354553223,0.29409210205078123,-0.014224666595458957
fresh_test,dropout020,1.0,41,structure,charge_magnitude_mae,0.16000456237792968,0.1569942798614502,0.0030102825164794733
fresh_test,dropout020,1.0,41,structure,global_invariant_charge_mae,0.19238937759399413,0.19088548278808593,0.001503894805908207
fresh_test,dropout020,1.0,41,structure,global_sign_accuracy,0.872,0.86,-0.01200000000000001
fresh_test,dropout020,1.0,41,structure,global_sign_bce,0.3033176860809326,0.3113978614807129,-0.008080175399780287
fresh_test,dropout020,1.0,41,structure,mean_position_3d_error,0.7239032363891602,0.7032671737670898,0.020636062622070406
fresh_test,dropout020,1.0,41,structure,mean_position_mae,0.3558256950378418,0.3463806343078613,0.00944506072998047
fresh_test,dropout020,1.0,41,structure,observations_per_sample,32.0,32.0,0.0
fresh_test,dropout020,1.0,41,structure,observed_sample_fraction,1.0,1.0,0.0
fresh_test,dropout020,1.0,41,structure,pairwise_relative_sign_accuracy,0.954999984741211,0.9534000091552735,-0.0015999755859374964
fresh_test,dropout020,1.0,41,structure,position_mae_x,0.42633308029174805,0.41601144409179686,0.01032163619995119
fresh_test,dropout020,1.0,41,structure,position_mae_y,0.4288295211791992,0.4123275451660156,0.016501976013183595
fresh_test,dropout020,1.0,41,structure,position_mae_z,0.21231446266174317,0.21080286026000977,0.0015116024017333973
fresh_test,dropout020,1.0,41,structure,relative_configuration_accuracy,0.92,0.918,-0.0020000000000000018
fresh_test,dropout020,1.0,41,structure,relative_sign_accuracy,0.962,0.9620000152587891,1.5258789121119776e-08
fresh_test,dropout020,1.0,42,total,loss_global_sign,0.29658827996253967,0.2986682422161102,-0.002079962253570544
fresh_test,dropout020,1.0,42,total,loss_magnitude,0.07835555589199066,0.0745874136686325,0.0037681422233581535
fresh_test,dropout020,1.0,42,total,loss_position,0.4183368701934814,0.42537472414970395,-0.007037853956222528
fresh_test,dropout020,1.0,42,total,loss_relative_sign,0.0788585571050644,0.05679185056686401,0.022066706538200385
fresh_test,dropout020,1.0,42,total,loss_structure,0.5755509824752808,0.5567539882659912,0.018796994209289597
fresh_test,dropout020,1.0,42,total,loss_total,0.8721392624378205,0.8554222304821014,0.016717031955719053
fresh_test,dropout020,1.0,42,total,absolute_sign_accuracy,0.8851999893188477,0.8814000091552734,-0.0037999801635743014
fresh_test,dropout020,1.0,42,total,absolute_sign_set_accuracy,0.844,0.841,-0.0030000000000000027
fresh_test,dropout020,1.0,42,total,charge_mae,0.28550105094909667,0.28603999519348144,-0.0005389442443847758
fresh_test,dropout020,1.0,42,total,charge_magnitude_mae,0.16145136833190918,0.15616580009460448,0.005285568237304694
fresh_test,dropout020,1.0,42,total,global_invariant_charge_mae,0.1956814384460449,0.19124529838562013,0.004436140060424781
fresh_test,dropout020,1.0,42,total,global_sign_accuracy,0.876,0.869,-0.007000000000000006
fresh_test,dropout020,1.0,42,total,global_sign_bce,0.2965882797241211,0.29866823959350586,-0.002079959869384751
fresh_test,dropout020,1.0,42,total,mean_position_3d_error,0.716798225402832,0.7199288482666015,-0.0031306228637695277
fresh_test,dropout020,1.0,42,total,mean_position_mae,0.3512894859313965,0.35361366271972655,-0.002324176788330079
fresh_test,dropout020,1.0,42,total,observations_per_sample,32.0,32.0,0.0
fresh_test,dropout020,1.0,42,total,observed_sample_fraction,1.0,1.0,0.0
fresh_test,dropout020,1.0,42,total,pairwise_relative_sign_accuracy,0.9526000137329101,0.9517999877929687,-0.00080002593994144
fresh_test,dropout020,1.0,42,total,position_mae_x,0.44585705184936525,0.4466707649230957,-0.0008137130737304599
fresh_test,dropout020,1.0,42,total,position_mae_y,0.3942152252197266,0.39767544555664064,-0.003460220336914066
fresh_test,dropout020,1.0,42,total,position_mae_z,0.213796142578125,0.21649477767944336,-0.002698635101318375
fresh_test,dropout020,1.0,42,total,relative_configuration_accuracy,0.915,0.915,0.0
fresh_test,dropout020,1.0,42,total,relative_sign_accuracy,0.9587999954223633,0.9604000091552735,0.0016000137329101882
fresh_test,dropout020,1.0,42,structure,loss_global_sign,0.3054944679737091,0.31878072929382323,-0.013286261320114123
fresh_test,dropout020,1.0,42,structure,loss_magnitude,0.07827866876125336,0.07444741064310074,0.0038312581181526167
fresh_test,dropout020,1.0,42,structure,loss_position,0.4210919935703278,0.4179047956466675,0.00318719792366029
fresh_test,dropout020,1.0,42,structure,loss_relative_sign,0.07449506551027298,0.06273170071840287,0.01176336479187011
fresh_test,dropout020,1.0,42,structure,loss_structure,0.5738657298088073,0.5550839085578918,0.018781821250915542
fresh_test,dropout020,1.0,42,structure,loss_total,0.8793601977825165,0.873864637851715,0.00549555993080153
fresh_test,dropout020,1.0,42,structure,absolute_sign_accuracy,0.8838000030517578,0.8758000183105469,-0.007999984741210886
fresh_test,dropout020,1.0,42,structure,absolute_sign_set_accuracy,0.841,0.833,-0.008000000000000007
fresh_test,dropout020,1.0,42,structure,charge_mae,0.28726236915588377,0.2929598846435547,-0.0056975154876709455
fresh_test,dropout020,1.0,42,structure,charge_magnitude_mae,0.16113619613647462,0.15588714027404785,0.005249055862426771
fresh_test,dropout020,1.0,42,structure,global_invariant_charge_mae,0.19968555450439454,0.19005378341674806,0.009631771087646485
fresh_test,dropout020,1.0,42,structure,global_sign_accuracy,0.867,0.861,-0.006000000000000005
fresh_test,dropout020,1.0,42,structure,global_sign_bce,0.30549446678161624,0.3187807273864746,-0.01328626060485838
fresh_test,dropout020,1.0,42,structure,mean_position_3d_error,0.7158536529541015,0.7147556762695313,0.0010979766845702343
fresh_test,dropout020,1.0,42,structure,mean_position_mae,0.35012365341186524,0.3512134208679199,-0.0010897674560546577
fresh_test,dropout020,1.0,42,structure,observations_per_sample,32.0,32.0,0.0
fresh_test,dropout020,1.0,42,structure,observed_sample_fraction,1.0,1.0,0.0
fresh_test,dropout020,1.0,42,structure,pairwise_relative_sign_accuracy,0.9491999816894531,0.952999984741211,0.003800003051757872
fresh_test,dropout020,1.0,42,structure,position_mae_x,0.4490205612182617,0.44333677291870116,0.005683788299560566
fresh_test,dropout020,1.0,42,structure,position_mae_y,0.3889706954956055,0.39527203369140623,-0.006301338195800754
fresh_test,dropout020,1.0,42,structure,position_mae_z,0.21237965774536133,0.21503139686584472,-0.0026517391204833873
fresh_test,dropout020,1.0,42,structure,relative_configuration_accuracy,0.911,0.917,0.006000000000000005
fresh_test,dropout020,1.0,42,structure,relative_sign_accuracy,0.9592000198364258,0.9611999969482422,0.001999977111816431
fresh_test,dropout020,1.0,43,total,loss_global_sign,0.3090260636806488,0.30317405867576597,0.00585200500488281
fresh_test,dropout020,1.0,43,total,loss_magnitude,0.07648065578937531,0.07541853284835816,0.0010621229410171518
fresh_test,dropout020,1.0,43,total,loss_position,0.4433971164226532,0.42694154334068296,0.016455573081970265
fresh_test,dropout020,1.0,43,total,loss_relative_sign,0.0647687651515007,0.07005378943681717,-0.005285024285316464
fresh_test,dropout020,1.0,43,total,loss_structure,0.5846465430259704,0.5724138622283935,0.01223268079757689
fresh_test,dropout020,1.0,43,total,loss_total,0.8936726067066192,0.8755879209041595,0.0180846858024597
fresh_test,dropout020,1.0,43,total,absolute_sign_accuracy,0.8868000030517578,0.8868000030517578,0.0
fresh_test,dropout020,1.0,43,total,absolute_sign_set_accuracy,0.841,0.841,0.0
fresh_test,dropout020,1.0,43,total,charge_mae,0.2833558616638184,0.28109889793396,0.0022569637298583967
fresh_test,dropout020,1.0,43,total,charge_magnitude_mae,0.15960972023010253,0.1570294189453125,0.002580301284790032
fresh_test,dropout020,1.0,43,total,global_invariant_charge_mae,0.19858980178833008,0.19799093437194823,0.0005988674163818486
fresh_test,dropout020,1.0,43,total,global_sign_accuracy,0.87,0.872,0.0020000000000000018
fresh_test,dropout020,1.0,43,total,global_sign_bce,0.3090260639190674,0.3031740589141846,0.00585200500488281
fresh_test,dropout020,1.0,43,total,mean_position_3d_error,0.7377230453491211,0.7183027725219726,0.019420272827148533
fresh_test,dropout020,1.0,43,total,mean_position_mae,0.3622520713806152,0.35284273147583006,0.009409339904785152
fresh_test,dropout020,1.0,43,total,observations_per_sample,32.0,32.0,0.0
fresh_test,dropout020,1.0,43,total,observed_sample_fraction,1.0,1.0,0.0
fresh_test,dropout020,1.0,43,total,pairwise_relative_sign_accuracy,0.9467999954223633,0.9457999954223633,-0.0010000000000000009
fresh_test,dropout020,1.0,43,total,position_mae_x,0.43139966583251954,0.419758674621582,0.011640991210937535
fresh_test,dropout020,1.0,43,total,position_mae_y,0.438080753326416,0.4261999969482422,0.011880756378173818
fresh_test,dropout020,1.0,43,total,position_mae_z,0.21727577209472657,0.21256948471069337,0.004706287384033198
fresh_test,dropout020,1.0,43,total,relative_configuration_accuracy,0.906,0.904,-0.0020000000000000018
