test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
7935,0.2741270065307617,0.5511172413825989,0.43924370408058167,0.2509312331676483,0.13220611214637756,0.21440868079662323,0.21440868079662323,0.21440868079662323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5511172413825989,1.0,0.9820408821105957,1.0,0.9820408821105957,1.0,0.21440868079662323,0.39806903227057466,0.3839168813147969,0.5861361330269979
5084,0.44852474331855774,0.9042981266975403,0.2943294942378998,0.6748132109642029,0.37643152475357056,0.12563787400722504,0.12563787400722504,0.12563787400722504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8237539529800415,1.0,0.19927658140659332,0.0,0.8007234334945679,0.9995437264442444,0.12563787400722504,0.17926415879849752,0.17926415879849752,0.49658538803318486
6114,0.48364362120628357,0.9340655207633972,0.6256260871887207,0.5179044008255005,0.3074004352092743,0.21206605434417725,0.21206605434417725,0.21206605434417725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9340655207633972,1.0,0.8327293992042542,1.0,0.8327293992042542,0.9987879395484924,0.21206605434417725,0.5274019520116837,0.4486654036620435,0.8833823071922982
5820,0.7068410515785217,1.4567919969558716,1.0512773990631104,0.7253797650337219,0.34386587142944336,0.23654137551784515,0.23654137551784515,0.23654137551784515,1.0,1.0,1.0,1.0,1.0,0.20000000298023224,0.0,1.3065475225448608,1.0,0.9426814317703247,1.0,0.9426814317703247,1.0,0.23654137551784515,1.2735754131286379,0.6990418887875743,0.9580995996758377
3289,0.5877408385276794,1.3183588981628418,0.35618653893470764,1.178175687789917,0.22886040806770325,0.17192818224430084,0.17192818224430084,0.17192818224430084,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8689271807670593,1.0,0.8689225912094116,1.0,0.8689225912094116,1.0,0.17192818224430084,2.10904421513147,1.4450202566067865,11.729777013022607
7719,0.45775502920150757,1.0929059982299805,0.8905372023582458,0.31878912448883057,0.16393862664699554,0.1780574768781662,0.1780574768781662,0.1780574768781662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0260101556777954,1.0,0.943109393119812,1.0,0.943109393119812,1.0,0.1780574768781662,0.19936433735151357,0.19936433735151357,0.44381848892607406
6551,0.6907661557197571,1.3652318716049194,0.5877348780632019,1.0385761260986328,0.4459875524044037,0.208882674574852,0.7764631509780884,0.7764631509780884,0.6000000238418579,0.0,1.0,0.6000000238418579,0.0,0.6000000238418579,0.0,1.3652318716049194,0.0,0.24635273218154907,0.0,0.7536472678184509,0.9999998807907104,0.7764631509780884,1.4661939689452221,0.6060524899897474,0.9015199206586382
8313,0.3061792552471161,0.6164080500602722,0.3287958800792694,0.19958218932151794,0.3901596963405609,0.1573028564453125,0.1573028564453125,0.1573028564453125,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.648556649684906,1.0,0.020935986191034317,0.0,0.9790639877319336,1.0,0.1573028564453125,1.1445057291475318,0.5844534905515991,0.8791877324728149
8892,0.41878968477249146,0.870305061340332,0.6664555668830872,0.1653539389371872,0.42455950379371643,0.2737552523612976,0.2737552523612976,0.2737552523612976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.870305061340332,1.0,0.16647346317768097,0.0,0.8335265517234802,1.0,0.2737552523612976,0.6455884607168392,0.6379393099574687,1.8547119133618373
6159,0.4049648940563202,0.8786851763725281,0.7004154324531555,0.33651992678642273,0.17795918881893158,0.20822365581989288,0.20822365581989288,0.20822365581989288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8786851763725281,1.0,0.9963663816452026,1.0,0.9963663816452026,1.0,0.20822365581989288,0.2163422980869004,0.2163422980869004,0.7442833335697754
