test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
8486,0.37901362776756287,0.7809964418411255,0.44471675157546997,0.5770092606544495,0.11531484127044678,0.22051511704921722,1.2897484302520752,0.22051511704921722,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7809964418411255,1.0,0.4370858669281006,1.0,0.5629141330718994,0.9998663663864136,0.22051511704921722,1.4644374501197244,0.5881190560496223,0.7549298211004133
6038,0.32346320152282715,0.7052434682846069,0.5727670788764954,0.11168551445007324,0.2859369218349457,0.20155636966228485,0.20155636966228485,0.20155636966228485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7052434682846069,1.0,0.2610003650188446,0.0,0.738999605178833,0.5398059487342834,0.20155636966228485,0.5547296840458884,0.3923968038571918,0.6131244967284755
5215,0.3411802351474762,0.7246422171592712,0.6638226509094238,0.20279045403003693,0.15692761540412903,0.08418979495763779,0.08418979495763779,0.08418979495763779,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.716612696647644,1.0,0.9284056425094604,1.0,0.9284056425094604,0.9997016787528992,0.08418979495763779,0.41084658602011215,0.367539075143363,0.38337109234563227
7075,0.3038443326950073,0.6403583884239197,0.4594285488128662,0.2216576784849167,0.2304467409849167,0.08529790490865707,0.08529790490865707,0.08529790490865707,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6443862318992615,1.0,0.03851338103413582,0.0,0.9614866375923157,0.974277913570404,0.08529790490865707,0.3107981309374487,0.3107981309374487,0.7976667022695096
9573,0.3363366723060608,0.6803012490272522,0.517570436000824,0.2661801278591156,0.2252594530582428,0.14557570219039917,1.2274523973464966,0.14557570219039917,1.0,1.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.5459087491035461,1.0,0.9543647766113281,0.0,0.9543647766113281,0.9997667670249939,0.14557570219039917,0.4560000834149548,0.4055874845631502,0.5227038228108212
6582,0.6140942573547363,1.3312619924545288,0.8758960962295532,0.6011666059494019,0.3652198910713196,0.19582507014274597,0.6382459998130798,0.6382459998130798,0.6000000238418579,0.0,1.0,0.6000000238418579,0.0,0.20000000298023224,0.0,0.8560853004455566,0.0,0.36145615577697754,0.0,0.6385438442230225,0.8740866780281067,0.6382459998130798,1.8067655205976847,0.3203239797300979,0.5721331679801386
3494,0.3259820342063904,0.664113461971283,0.48480281233787537,0.3339502215385437,0.15919305384159088,0.18507280945777893,0.18507280945777893,0.18507280945777893,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6631502509117126,1.0,0.9808995723724365,1.0,0.9808995723724365,0.9830105304718018,0.18507280945777893,0.19636968526537196,0.19606389439776592,0.3399099511581693
2873,0.2836748957633972,0.5785436034202576,0.33176618814468384,0.3427611291408539,0.17649734020233154,0.08571986109018326,0.08571986109018326,0.08571986109018326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5785436034202576,1.0,0.08387862145900726,0.0,0.9161213636398315,0.990617573261261,0.08571986109018326,0.35710006391484783,0.3562681147885275,0.7341121311015886
7359,0.4230630695819855,0.8467440009117126,0.4943385124206543,0.5170477032661438,0.25780293345451355,0.18375734984874725,0.18375734984874725,0.18375734984874725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8599672317504883,1.0,0.1088956668972969,0.0,0.8911043405532837,0.9793179035186768,0.18375734984874725,0.11065429713667076,0.11065429713667076,0.3365295208885939
345,0.22608467936515808,0.48544636368751526,0.32503315806388855,0.1960059553384781,0.15721487998962402,0.1409834921360016,0.1409834921360016,0.1409834921360016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48544636368751526,1.0,0.9227803945541382,1.0,0.9227803945541382,0.945275068283081,0.1409834921360016,0.17476224569291457,0.17462690353208912,0.3994594108414021
1950,0.36832448840141296,0.7626779675483704,0.46334701776504517,0.5372368097305298,0.10438960790634155,0.06904508173465729,0.06904508173465729,0.06904508173465729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7626779675483704,1.0,0.9814181923866272,1.0,0.9814181923866272,0.9966235160827637,0.06904508173465729,0.22420231912791977,0.22420231912791977,0.3770428199925408
4883,0.3788221776485443,0.7235199213027954,0.5371392369270325,0.35758671164512634,0.2417406290769577,0.1434965878725052,0.1434965878725052,0.1434965878725052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7733768224716187,1.0,0.1112145185470581,0.0,0.8887854814529419,0.8608756065368652,0.1434965878725052,0.12853070740454434,0.12853070740454434,0.27884572015323006
145,0.44772717356681824,0.8697229623794556,0.5146523714065552,0.5470707416534424,0.28145846724510193,0.14754918217658997,0.7545031309127808,0.5690678358078003,0.6000000238418579,0.0,0.0,0.4000000059604645,0.0,0.20000000298023224,0.0,0.8711606860160828,0.0,0.14789877831935883,1.0,0.85210120677948,0.7319915890693665,0.5690678358078003,0.5509267833212572,0.3721824435547482,0.4565325568341662
6395,0.3446896970272064,0.731417179107666,0.5291628837585449,0.3232192099094391,0.18168695271015167,0.11478862911462784,0.11478862911462784,0.11478862911462784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.731417179107666,1.0,0.9735333919525146,1.0,0.9735333919525146,0.9866592884063721,0.11478862911462784,0.21529196804205022,0.21529196804205022,0.5171720190579482
562,0.30513814091682434,0.6302669644355774,0.41100144386291504,0.23815567791461945,0.2662571966648102,0.18762293457984924,0.18762293457984924,0.18762293457984924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6302669644355774,1.0,0.028698226436972618,0.0,0.971301794052124,0.9864956140518188,0.18762293457984924,0.2594811010389274,0.25141184305270015,0.5286170958231274
1114,0.35949477553367615,0.7080329656600952,0.4543320834636688,0.39652201533317566,0.22763018310070038,0.11495593935251236,0.11495593935251236,0.11495593935251236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7080329656600952,1.0,0.16496576368808746,0.0,0.8350342512130737,0.9702290296554565,0.11495593935251236,0.4496675508579288,0.4349328041340538,0.7701245696065193
5561,0.33425435423851013,0.655692994594574,0.29989752173423767,0.3937928378582001,0.3090725839138031,0.14303651452064514,0.14303651452064514,0.14303651452064514,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6357672214508057,1.0,0.7767913341522217,1.0,0.7767913341522217,0.9999035596847534,0.14303651452064514,0.7255697440083515,0.6948478103220136,0.9074431510192729
5889,0.3715573251247406,0.7590624690055847,0.5352625250816345,0.34360843896865845,0.23580102622509003,0.1629514843225479,0.1629514843225479,0.1629514843225479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7590624690055847,1.0,0.019638050347566605,0.0,0.9803619384765625,0.9836967587471008,0.1629514843225479,0.10889822617692897,0.10889822617692897,0.23720365707690264
2632,0.47525137662887573,0.9903932809829712,0.5976125597953796,0.5640984773635864,0.26404306292533875,0.13493923842906952,0.13493923842906952,0.13493923842906952,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.72572261095047,1.0,0.5543553829193115,1.0,0.5543553829193115,0.999972939491272,0.13493923842906952,1.2272638205804798,0.804020713497279,0.9574541239175316
2452,0.3500326871871948,0.6880353093147278,0.3849954903125763,0.40359988808631897,0.261502742767334,0.1794252246618271,0.1794252246618271,0.1794252246618271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7470456957817078,1.0,0.8855326175689697,1.0,0.8855326175689697,0.4898141324520111,0.1794252246618271,0.13572449717863347,0.13572449717863347,0.3011348589151104
4347,0.27527791261672974,0.5578386783599854,0.34607455134391785,0.27807360887527466,0.20168553292751312,0.16327707469463348,0.16327707469463348,0.16327707469463348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662084698677063,1.0,0.024214155972003937,0.0,0.9757858514785767,0.9573850631713867,0.16327707469463348,0.07962380883723877,0.07962380883723877,0.1780793060945938
9158,0.2846543788909912,0.5294660925865173,0.2913285195827484,0.2712313234806061,0.29140329360961914,0.12143409252166748,0.12143409252166748,0.12143409252166748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5294660925865173,1.0,0.22532223165035248,0.0,0.7746777534484863,0.999969482421875,0.12143409252166748,0.6538527077859093,0.6283558043774532,1.0578281016302684
9619,0.3411005735397339,0.6644887924194336,0.42760607600212097,0.4021525979042053,0.1935429871082306,0.08899422734975815,0.08899422734975815,0.08899422734975815,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.7174187898635864,1.0,0.05251911282539368,0.0,0.9474809169769287,0.999800980091095,0.08899422734975815,1.575703741141972,1.545030520398692,34.79052960566919
8050,0.45185092091560364,0.8825567364692688,0.6231834292411804,0.4324827194213867,0.299886554479599,0.14881208539009094,0.14881208539009094,0.14881208539009094,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8506771922111511,1.0,0.9817279577255249,1.0,0.9817279577255249,0.9990448355674744,0.14881208539009094,0.636201179555744,0.5544602145358168,0.7926240746914925
8882,0.3941069543361664,0.7832106947898865,0.4281916320323944,0.45450982451438904,0.29961931705474854,0.20074298977851868,0.20074298977851868,0.20074298977851868,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.7481570839881897,1.0,0.9486373066902161,1.0,0.9486373066902161,0.9994145631790161,0.20074298977851868,0.5854624474713407,0.553321027735683,0.8958100363602443
667,0.36006197333335876,0.8018028140068054,0.32449406385421753,0.6717092394828796,0.0839826688170433,0.0936133936047554,0.0936133936047554,0.0936133936047554,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.521756112575531,1.0,0.8137471079826355,1.0,0.8137471079826355,0.9999520778656006,0.0936133936047554,0.9217569219132746,0.7684117084967663,0.9289956049682774
7890,0.25890177488327026,0.5298810601234436,0.3218373656272888,0.27358388900756836,0.18128401041030884,0.11533363163471222,0.11533363163471222,0.11533363163471222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298810601234436,1.0,0.9515256285667419,1.0,0.9515256285667419,0.9894825220108032,0.11533363163471222,0.18507453808067448,0.18507453808067448,0.38559489669786506
287,0.5212759971618652,1.1279706954956055,0.4519762694835663,0.9474062323570251,0.16444554924964905,0.12164256721735,0.12164256721735,0.12164256721735,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.9830648303031921,1.0,0.5800864696502686,1.0,0.5800864696502686,0.9982168078422546,0.12164256721735,0.8778906609507425,0.8699493659094586,0.9962495033755705
9875,0.41557180881500244,0.830110490322113,0.6023470163345337,0.3874433934688568,0.2569250166416168,0.14619839191436768,0.14619839191436768,0.14619839191436768,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8257688879966736,1.0,0.7731664180755615,1.0,0.7731664180755615,0.9999873638153076,0.14619839191436768,0.8370489459428248,0.740954105422029,0.9374579686685832
2215,0.34981289505958557,0.712956428527832,0.46639490127563477,0.45937299728393555,0.12367065250873566,0.15454518795013428,0.15454518795013428,0.15454518795013428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.712956428527832,1.0,0.9874650239944458,1.0,0.9874650239944458,0.9883772730827332,0.15454518795013428,0.2679771548937479,0.2679771548937479,0.6372255387074641
8352,0.4861821234226227,1.0077390670776367,0.6935182809829712,0.48130670189857483,0.2837212085723877,0.12893997132778168,0.12893997132778168,0.12893997132778168,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.738385796546936,1.0,0.9706267714500427,1.0,0.9706267714500427,0.9976187348365784,0.12893997132778168,0.4941572331107437,0.4546001852183975,0.8755224522848482
6755,0.19772452116012573,0.3667161166667938,0.20991884171962738,0.22280970215797424,0.16044501960277557,0.18792226910591125,0.18792226910591125,0.18792226910591125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3667161166667938,1.0,0.06924145668745041,0.0,0.930758535861969,0.999009370803833,0.18792226910591125,0.1443224717323861,0.14306025344615012,0.19492302859606347
9750,0.3376999795436859,0.7263113260269165,0.5432141423225403,0.3144725561141968,0.15541315078735352,0.16426895558834076,0.16426895558834076,0.16426895558834076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7263113260269165,1.0,0.9148445129394531,1.0,0.9148445129394531,0.6811292171478271,0.16426895558834076,0.34597713310052164,0.34597713310052164,0.6922320843836028
6333,0.3634076714515686,0.7683618664741516,0.5646623969078064,0.30211660265922546,0.223443865776062,0.13559572398662567,0.13559572398662567,0.13559572398662567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7683618664741516,1.0,0.0281996913254261,0.0,0.9718003273010254,0.9998726844787598,0.13559572398662567,0.6989585501940557,0.6654544195661619,0.9088742213046745
8250,0.3449442982673645,0.6797721982002258,0.38558200001716614,0.4550308287143707,0.19422006607055664,0.17416700720787048,0.17416700720787048,0.17416700720787048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6797721982002258,1.0,0.265442430973053,0.0,0.734557569026947,0.8943715691566467,0.17416700720787048,0.12204079025683474,0.12204079025683474,0.238239049444113
4558,0.7827630043029785,1.7324291467666626,1.182004690170288,0.8749580383300781,0.29132625460624695,0.17811013758182526,1.3753349781036377,0.17811013758182526,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.9588877558708191,1.0,0.4323936104774475,1.0,0.5676063895225525,0.9999947547912598,0.17811013758182526,0.4976666170483232,0.4712270901096695,0.7303249693898045
3796,0.22393688559532166,0.44585901498794556,0.12535212934017181,0.36066892743110657,0.18578961491584778,0.07380302250385284,0.07380302250385284,0.07380302250385284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44585901498794556,1.0,0.8456680178642273,1.0,0.8456680178642273,0.8410588502883911,0.07380302250385284,0.06521714002964714,0.06521714002964714,0.14491859642938196
7066,0.3146444857120514,0.5734567642211914,0.32989728450775146,0.39147821068763733,0.2225579023361206,0.17186446487903595,0.17186446487903595,0.17186446487903595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5734567642211914,1.0,0.8350295424461365,1.0,0.8350295424461365,0.9985779523849487,0.17186446487903595,0.33201998156572937,0.31766945281000697,0.49572823087087314
9541,0.29469379782676697,0.6478765606880188,0.13395480811595917,0.5719311833381653,0.17819546163082123,0.10010578483343124,0.10010578483343124,0.10010578483343124,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6470033526420593,1.0,0.026483595371246338,0.0,0.9735164046287537,0.938720166683197,0.10010578483343124,0.06713744208176792,0.06713744208176792,0.1446963439853031
261,0.22097349166870117,0.40179282426834106,0.2809031009674072,0.22328630089759827,0.15873102843761444,0.1364557296037674,0.1364557296037674,0.1364557296037674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40179282426834106,1.0,0.2983998954296112,0.0,0.7016000747680664,0.9993618130683899,0.1364557296037674,0.3433794929937853,0.3402444891071167,0.6379730520705559
8382,0.35712575912475586,0.7022036910057068,0.4695398509502411,0.25589510798454285,0.3459422290325165,0.12493953853845596,0.12493953853845596,0.12493953853845596,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.7171427607536316,1.0,0.9021812081336975,1.0,0.9021812081336975,0.9349160194396973,0.12493953853845596,0.37877418415532227,0.3250212557808503,0.6403866220349087
764,0.2497437745332718,0.4994547963142395,0.32587429881095886,0.24617019295692444,0.1771867573261261,0.17506875097751617,0.17506875097751617,0.17506875097751617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4994547963142395,1.0,0.03325636684894562,0.0,0.9667436480522156,0.9958653450012207,0.17506875097751617,0.38275908607023934,0.38275908607023934,0.7551227206521703
6705,0.3196718394756317,0.6132006049156189,0.3127041757106781,0.2911079525947571,0.35520339012145996,0.15112590789794922,0.15112590789794922,0.15112590789794922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6132006049156189,1.0,0.09183543920516968,0.0,0.9081645607948303,0.8703033924102783,0.15112590789794922,0.24689748838466505,0.24689748838466505,0.6349709280367067
8651,0.24053171277046204,0.4459879994392395,0.21576645970344543,0.26673802733421326,0.23909060657024384,0.13476140797138214,0.13476140797138214,0.13476140797138214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4459879994392395,1.0,0.01811281405389309,0.0,0.98188716173172,0.9820074439048767,0.13476140797138214,0.17291751944229608,0.17291751944229608,0.4872191818839524
7378,0.3118780553340912,0.6159442663192749,0.34479036927223206,0.3322610855102539,0.2585826814174652,0.13890211284160614,0.13890211284160614,0.13890211284160614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6159442663192749,1.0,0.05639998987317085,0.0,0.9435999989509583,0.9992094039916992,0.13890211284160614,0.39650577162484574,0.3024626037717832,0.26673421276966125
3797,0.26980113983154297,0.5395887494087219,0.1681111603975296,0.41680485010147095,0.2244873344898224,0.2059754580259323,0.2059754580259323,0.2059754580259323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5395887494087219,1.0,0.9199378490447998,1.0,0.9199378490447998,0.9791962504386902,0.2059754580259323,0.3007170255566161,0.29874657815520583,0.5718553416197979
2685,0.3521077632904053,0.694795548915863,0.46165552735328674,0.32736921310424805,0.26729846000671387,0.15312135219573975,0.15312135219573975,0.15312135219573975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.694795548915863,1.0,0.09146630764007568,0.0,0.9085336923599243,0.802962064743042,0.15312135219573975,0.16641662386618325,0.16641662386618325,0.30020697861232365
503,0.36538586020469666,0.7280511260032654,0.31249648332595825,0.5041475296020508,0.27951356768608093,0.1322898119688034,0.1322898119688034,0.1322898119688034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7280511260032654,1.0,0.9022958874702454,1.0,0.9022958874702454,0.9980339407920837,0.1322898119688034,0.33943731997722953,0.3160632574517093,0.6546835934830917
1259,0.3156740069389343,0.6629590392112732,0.3482533395290375,0.45750436186790466,0.14126430451869965,0.2056625336408615,0.2056625336408615,0.2056625336408615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6629590392112732,1.0,0.9524964094161987,1.0,0.9524964094161987,0.9999074935913086,0.2056625336408615,0.512077198948761,0.47015463383849326,0.625169216371195
1023,0.43103641271591187,0.8425526022911072,0.6097896695137024,0.5260039567947388,0.15731559693813324,0.1571725308895111,0.1571725308895111,0.1571725308895111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8425526022911072,1.0,0.9200199246406555,1.0,0.9200199246406555,0.8903507590293884,0.1571725308895111,0.1070711570789104,0.10680648339888674,0.21371182378463316
6424,0.3743007779121399,0.8090807795524597,0.6114305853843689,0.3350652754306793,0.17640645802021027,0.17188890278339386,0.17188890278339386,0.17188890278339386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7816530466079712,1.0,0.0642760694026947,0.0,0.9357239007949829,0.9050620198249817,0.17188890278339386,0.2115782520570666,0.2115782520570666,0.38647845547667586
7210,0.41926828026771545,0.8523020148277283,0.5160779356956482,0.5375299453735352,0.2041969746351242,0.1446242332458496,0.1446242332458496,0.1446242332458496,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8165373206138611,1.0,0.310116171836853,0.0,0.689883828163147,0.9999604225158691,0.1446242332458496,0.9341171699732383,0.877045598646279,0.9835306290245645
6243,0.25068315863609314,0.535104513168335,0.12426469475030899,0.4182509481906891,0.20953379571437836,0.1284254938364029,0.1284254938364029,0.1284254938364029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.535104513168335,1.0,0.964686393737793,1.0,0.964686393737793,0.9875084757804871,0.1284254938364029,0.10198553661213255,0.10198553661213255,0.21809416696459397
314,0.30304470658302307,0.6326077580451965,0.39103811979293823,0.3934001326560974,0.12469589710235596,0.13938191533088684,0.13938191533088684,0.13938191533088684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6326077580451965,1.0,0.9666709303855896,1.0,0.9666709303855896,0.9809509515762329,0.13938191533088684,0.16001171988252644,0.16001171988252644,0.36364074903450516
5413,0.12259507179260254,0.25555184483528137,0.1154790073633194,0.14741145074367523,0.10489474982023239,0.1145075336098671,0.1145075336098671,0.1145075336098671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25555184483528137,1.0,0.9682505130767822,1.0,0.9682505130767822,0.9637752175331116,0.1145075336098671,0.069082654597826,0.069082654597826,0.10588466149974848
886,0.3867429196834564,0.8241867423057556,0.6862680315971375,0.2918683588504791,0.1820923238992691,0.15819692611694336,0.15819692611694336,0.15819692611694336,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6187615990638733,1.0,0.06673206388950348,0.0,0.9332679510116577,0.9991888403892517,0.15819692611694336,0.6345218735756423,0.528624782345688,0.7797894547742875
3610,0.27772608399391174,0.631432831287384,0.08091559261083603,0.5427460670471191,0.20951655507087708,0.1519804447889328,0.1519804447889328,0.1519804447889328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.631432831287384,1.0,0.8655093312263489,1.0,0.8655093312263489,0.9998573064804077,0.1519804447889328,0.3892133060408173,0.350128837387389,0.4396896534436577
2903,0.357176810503006,0.675234317779541,0.31145384907722473,0.48398295044898987,0.27609357237815857,0.13588973879814148,0.13588973879814148,0.13588973879814148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.675234317779541,1.0,0.06405988335609436,0.0,0.935940146446228,0.8994233012199402,0.13588973879814148,0.08679684063046132,0.08679684063046132,0.18642102047383705
2226,0.4304652214050293,0.8434786200523376,0.5037872195243835,0.4411417543888092,0.3464665412902832,0.1388089656829834,0.1388089656829834,0.1388089656829834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8434786200523376,1.0,0.009953875094652176,0.0,0.9900461435317993,0.9878074526786804,0.1388089656829834,0.12363924514094406,0.12363924514094406,0.4233742217928443
1540,0.44134998321533203,0.9625043869018555,0.7676967978477478,0.41342851519584656,0.14292459189891815,0.20032592117786407,0.20032592117786407,0.20032592117786407,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8835933804512024,1.0,0.8733126521110535,1.0,0.8733126521110535,0.9998601675033569,0.20032592117786407,0.477869725546207,0.47342209248039785,0.6036429801150737
5905,0.4994608163833618,0.9865335822105408,0.7350218892097473,0.4838627278804779,0.2794976532459259,0.12918983399868011,0.12918983399868011,0.12918983399868011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9865335822105408,1.0,0.05533304437994957,0.0,0.9446669816970825,0.9992817044258118,0.12918983399868011,0.45253474823585915,0.4521724862596213,0.6668409595210527
4462,0.3533838391304016,0.6736932992935181,0.4387083947658539,0.419333279132843,0.20210985839366913,0.18405166268348694,0.18405166268348694,0.18405166268348694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6736932992935181,1.0,0.04059338942170143,0.0,0.9594066143035889,0.9926142692565918,0.18405166268348694,0.20814919892163858,0.20814919892163858,0.4907430444222429
9445,0.2927005887031555,0.5711702704429626,0.39082738757133484,0.20115990936756134,0.2861144542694092,0.1849365383386612,0.1849365383386612,0.1849365383386612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5711702704429626,1.0,0.18170201778411865,0.0,0.8182979822158813,0.7570321559906006,0.1849365383386612,0.38565172556361493,0.3855151659956142,0.7033922115687908
9569,0.43568333983421326,0.884511411190033,0.6223339438438416,0.4902622699737549,0.19445374608039856,0.10428822040557861,1.2308748960494995,0.10428822040557861,1.0,1.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.7590373754501343,1.0,0.5727748870849609,0.0,0.5727748870849609,0.9994845390319824,0.10428822040557861,0.7362996236305132,0.6821952237671209,0.7814773050822298
1732,0.5149919390678406,1.0856103897094727,0.8788501024246216,0.4568771421909332,0.20924846827983856,0.13269345462322235,1.3073238134384155,0.13269345462322235,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.6775767207145691,1.0,0.8698500990867615,0.0,0.8698500990867615,0.9999866485595703,0.13269345462322235,0.9054539125253931,0.7986262131464061,0.949276952845504
1836,0.40554285049438477,0.863800048828125,0.5032117366790771,0.5351685881614685,0.17824816703796387,0.18971103429794312,0.18971103429794312,0.18971103429794312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8398972749710083,1.0,0.370852530002594,0.0,0.629147469997406,0.817529022693634,0.18971103429794312,0.49435920116831905,0.41787883815113347,0.6497152704159996
7759,0.4067097008228302,0.7834364771842957,0.39797037839889526,0.6080591082572937,0.21409957110881805,0.09459556639194489,0.09459556639194489,0.09459556639194489,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8162393569946289,1.0,0.8384225368499756,1.0,0.8384225368499756,0.9975932240486145,0.09459556639194489,0.4631094260415064,0.4540688847353655,0.7542833360226266
8053,0.41704389452934265,0.8315510153770447,0.5367507338523865,0.3590828478336334,0.35529810190200806,0.22589503228664398,0.22589503228664398,0.22589503228664398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8315510153770447,1.0,0.7544455528259277,1.0,0.7544455528259277,0.9999619722366333,0.22589503228664398,0.4136573398836307,0.39778391162219184,0.52154761683687
2607,0.37188950181007385,0.734969973564148,0.3421717584133148,0.40827909111976624,0.3652176558971405,0.1504824459552765,0.1504824459552765,0.1504824459552765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.734969973564148,1.0,0.9762078523635864,1.0,0.9762078523635864,0.9870761036872864,0.1504824459552765,0.24870955862235156,0.24727992643773644,0.47773094282243533
8867,0.2799898087978363,0.5908390879631042,0.41718626022338867,0.29987579584121704,0.12290733307600021,0.2023925632238388,0.2023925632238388,0.2023925632238388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5908390879631042,1.0,0.9380741715431213,1.0,0.9380741715431213,0.9797234535217285,0.2023925632238388,0.16907289507839493,0.16907289507839493,0.29428355404093876
2407,0.43679702281951904,0.8842501044273376,0.615514874458313,0.4323672354221344,0.26250898838043213,0.1567648947238922,0.1567648947238922,0.1567648947238922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8842501044273376,1.0,0.25949835777282715,0.0,0.7405016422271729,0.9135055541992188,0.1567648947238922,0.29891265546875717,0.29891265546875717,0.622845817912969
7784,0.3650299906730652,0.7654520869255066,0.30428680777549744,0.5304857492446899,0.260317325592041,0.13273245096206665,0.13273245096206665,0.13273245096206665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7654520869255066,1.0,0.14994263648986816,0.0,0.8500573635101318,0.7516142725944519,0.13273245096206665,0.2979519587700136,0.2979519587700136,0.6682058381503312
8630,0.35485124588012695,0.6929344534873962,0.4612235128879547,0.42113590240478516,0.18219421803951263,0.16765400767326355,0.16765400767326355,0.16765400767326355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6929344534873962,1.0,0.07511266320943832,0.0,0.9248873591423035,0.9980624318122864,0.16765400767326355,0.22189030222167935,0.22176743510911662,0.42381671237655216
9789,0.4701855480670929,0.9151372909545898,0.7005655169487,0.5413438081741333,0.16864721477031708,0.12936320900917053,0.12936320900917053,0.12936320900917053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9151372909545898,1.0,0.016721975058317184,0.0,0.9832780361175537,0.9846929311752319,0.12936320900917053,0.572058192813311,0.572058192813311,2.634036291884611
