seed,protocol_fingerprint,fraction,sensor_count,selection,metric,sign_only,full,improvement,relative_improvement_percent
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,mean_position_mae,0.3678529396057129,0.3639672737121582,0.003885665893554713,1.0563095941871785
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,mean_position_3d_error,0.7509981384277343,0.7439989242553711,0.006999214172363266,0.9319882186414732
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,charge_magnitude_mae,0.1580794086456299,0.15650936889648437,0.0015700397491455187,0.9931968765553214
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,relative_sign_accuracy,0.9543999710083008,0.9584000091552735,0.004000038146972695,0.4191154933446562
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,relative_configuration_accuracy,0.901,0.907,0.006000000000000005,0.6659267480577142
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,pairwise_relative_sign_accuracy,0.9435999908447266,0.9463999938964843,0.00280000305175776,0.29673623134005656
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,global_sign_accuracy,0.873,0.866,-0.007000000000000006,-0.8018327605956479
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,global_sign_bce,0.3366216621398926,0.33865685272216794,-0.002035190582275359,-0.6045928741892964
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,absolute_sign_accuracy,0.8834000015258789,0.8755999832153321,-0.007800018310546886,-0.8829543012309341
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,absolute_sign_set_accuracy,0.838,0.831,-0.007000000000000006,-0.8353221957040581
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,charge_mae,0.2894179382324219,0.29265279960632323,-0.003234861373901332,-1.1177128113266852
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,global_invariant_charge_mae,0.19939108657836915,0.1964940013885498,0.0028970851898193484,1.4529662481580745
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,position_mae_x,0.45867706298828126,0.45291552352905273,0.005761539459228526,1.2561211196592423
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,position_mae_y,0.4339174041748047,0.4344385719299316,-0.00052116775512695,-0.12010759423629763
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,position_mae_z,0.2313655548095703,0.23053388023376464,0.0008316745758056576,0.35946343719581886
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,mean_position_mae,0.3746533432006836,0.3726293296813965,0.0020240135192871045,0.5402363427470974
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,mean_position_3d_error,0.76283984375,0.7578502273559571,0.0049896163940429394,0.6540843972589022
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,charge_magnitude_mae,0.1591237678527832,0.15652999687194824,0.002593770980834964,1.6300336623719516
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,relative_sign_accuracy,0.9623999938964843,0.9575999984741211,-0.004799995422363201,-0.49875264472201236
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,relative_configuration_accuracy,0.914,0.908,-0.006000000000000005,-0.656455142231948
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,pairwise_relative_sign_accuracy,0.9500000228881836,0.9475999984741211,-0.002400024414062507,-0.2526341427620148
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,global_sign_accuracy,0.868,0.865,-0.0030000000000000027,-0.34562211981566854
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,global_sign_bce,0.3430964088439941,0.3387003364562988,0.004396072387695293,1.2812936172975762
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,absolute_sign_accuracy,0.888,0.8794000015258789,-0.008599998474121073,-0.968468296635256
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,absolute_sign_set_accuracy,0.848,0.837,-0.01100000000000001,-1.297169811320756
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,charge_mae,0.2812375640869141,0.2899287147521973,-0.008691150665283198,-3.090323546749705
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,structure,global_invariant_charge_mae,0.1953316078186035,0.19389896774291993,0.0014326400756835833,0.7334399648284355
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,position_mae_x,0.45818439483642576,0.4532449493408203,0.004939445495605432,1.0780475178271491
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,position_mae_y,0.4173245735168457,0.4325502052307129,-0.015225631713867205,-3.6483908880703875
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,position_mae_z,0.22804977416992187,0.22917145729064942,-0.0011216831207275513,-0.4918589044038147
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,mean_position_mae,0.3678529396057129,0.37165554428100583,-0.00380260467529292,-1.033729587527228
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,mean_position_3d_error,0.7509981384277343,0.7571131210327149,-0.006114982604980557,-0.8142473718753402
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,charge_magnitude_mae,0.1580794086456299,0.1560608444213867,0.00201856422424318,1.2769305259537251
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,relative_sign_accuracy,0.9543999710083008,0.9571999893188476,0.0028000183105468812,0.2933799660103435
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,relative_configuration_accuracy,0.901,0.908,0.007000000000000006,0.7769145394006666
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,pairwise_relative_sign_accuracy,0.9435999908447266,0.9478000030517578,0.004200012207031256,0.44510515555127705
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,global_sign_accuracy,0.878,0.87,-0.008000000000000007,-0.91116173120729
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,global_sign_bce,0.33488169860839845,0.3388747520446777,-0.003993053436279259,-1.1923773239542204
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,absolute_sign_accuracy,0.8876000061035156,0.8856000137329102,-0.001999992370605441,-0.22532586264676002
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,absolute_sign_set_accuracy,0.842,0.844,0.0020000000000000018,0.23752969121140163
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,charge_mae,0.2842649040222168,0.2831392707824707,0.0011256332397461266,0.39598037739409164
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.75,24,total,global_invariant_charge_mae,0.19939108657836915,0.19380386924743653,0.00558721733093262,2.802139968647298
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,position_mae_x,0.45867706298828126,0.46033802032470705,-0.0016609573364257946,-0.36211911831924987
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,position_mae_y,0.4339174041748047,0.4157281265258789,0.01818927764892575,4.191875567544222
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,position_mae_z,0.2313655548095703,0.2195853385925293,0.011780216217041006,5.091603297101391
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,mean_position_mae,0.3746533432006836,0.36521717071533205,0.009436172485351557,2.518640940112219
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,mean_position_3d_error,0.76283984375,0.7472522811889648,0.015587562561035218,2.0433597810530224
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,charge_magnitude_mae,0.1591237678527832,0.15538612174987793,0.0037376461029052788,2.348892408306497
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,relative_sign_accuracy,0.9623999938964843,0.9548000030517578,-0.007599990844726512,-0.7896914892898437
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,relative_configuration_accuracy,0.914,0.902,-0.01200000000000001,-1.312910284463896
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,pairwise_relative_sign_accuracy,0.9500000228881836,0.9441999893188476,-0.005800033569336005,-0.6105298346944016
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,global_sign_accuracy,0.873,0.843,-0.030000000000000027,-3.436426116838491
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,global_sign_bce,0.335615909576416,0.38615690994262697,-0.05054100036621095,-15.059178937613305
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,absolute_sign_accuracy,0.891400001525879,0.865,-0.026400001525878958,-2.961633551793585
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,absolute_sign_set_accuracy,0.85,0.82,-0.030000000000000027,-3.529411764705886
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,charge_mae,0.277833194732666,0.3060613555908203,-0.028228160858154328,-10.160110956257677
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,structure,global_invariant_charge_mae,0.1953316078186035,0.1958992214202881,-0.0005676136016845856,-0.29058973507846475
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,position_mae_x,0.45818439483642576,0.4632654342651367,-0.005081039428710965,-1.1089507818189492
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,position_mae_y,0.4173245735168457,0.4096050109863281,0.0077195625305175875,1.8497742573517493
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,position_mae_z,0.22804977416992187,0.22249712181091308,0.005552652359008786,2.434842296695921
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,mean_position_mae,0.3678529396057129,0.3651225395202637,0.002730400085449225,0.7422531646412377
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,mean_position_3d_error,0.7509981384277343,0.7480817413330079,0.002916397094726464,0.38833612834675457
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,charge_magnitude_mae,0.1580794086456299,0.1561046314239502,0.0019747772216796855,1.2492311545184152
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,relative_sign_accuracy,0.9543999710083008,0.9588000030517578,0.0044000320434570694,0.4610260034698598
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,relative_configuration_accuracy,0.901,0.908,0.007000000000000006,0.7769145394006666
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,pairwise_relative_sign_accuracy,0.9435999908447266,0.947,0.003400009155273387,0.3603231441566295
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,global_sign_accuracy,0.876,0.867,-0.009000000000000008,-1.0273972602739736
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,global_sign_bce,0.33206972885131836,0.33661320877075196,-0.004543479919433602,-1.3682306831008706
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,absolute_sign_accuracy,0.8847999954223633,0.8866000137329102,0.0018000183105468803,0.20343787521016354
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,absolute_sign_set_accuracy,0.839,0.842,0.0030000000000000027,0.35756853396901106
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,charge_mae,0.28712005043029787,0.2814513397216797,0.005668710708618185,1.9743346729434832
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,1.0,32,total,global_invariant_charge_mae,0.19939108657836915,0.19357981872558594,0.005811267852783214,2.9145073395741488
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,position_mae_x,0.4418797950744629,0.4418797950744629,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,position_mae_y,0.45999319076538087,0.45999319076538087,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,position_mae_z,0.22261006546020506,0.22261006546020506,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,mean_position_mae,0.3748277015686035,0.3748277015686035,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,mean_position_3d_error,0.7661625061035157,0.7661625061035157,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,charge_magnitude_mae,0.15873043632507325,0.15873043632507325,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,relative_sign_accuracy,0.9596000137329102,0.9596000137329102,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,relative_configuration_accuracy,0.909,0.909,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,pairwise_relative_sign_accuracy,0.9473999938964843,0.9473999938964843,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,global_sign_accuracy,,,,
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,global_sign_bce,,,,
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,absolute_sign_accuracy,,,,
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,absolute_sign_set_accuracy,,,,
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,charge_mae,0.19724883460998535,0.19724883460998535,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,structure,global_invariant_charge_mae,0.19724883460998535,0.19724883460998535,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,position_mae_x,0.4418797950744629,0.4418797950744629,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,position_mae_y,0.45999319076538087,0.45999319076538087,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,position_mae_z,0.22261006546020506,0.22261006546020506,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,mean_position_mae,0.3748277015686035,0.3748277015686035,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,mean_position_3d_error,0.7661625061035157,0.7661625061035157,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,charge_magnitude_mae,0.15873043632507325,0.15873043632507325,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,relative_sign_accuracy,0.9596000137329102,0.9596000137329102,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,relative_configuration_accuracy,0.909,0.909,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,pairwise_relative_sign_accuracy,0.9473999938964843,0.9473999938964843,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,global_sign_accuracy,,,,
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,global_sign_bce,,,,
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,absolute_sign_accuracy,,,,
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,absolute_sign_set_accuracy,,,,
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,charge_mae,0.19724883460998535,0.19724883460998535,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.0,0,total,global_invariant_charge_mae,0.19724883460998535,0.19724883460998535,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,position_mae_x,0.4418797950744629,0.45175109481811526,-0.009871299743652362,-2.233933267301554
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,position_mae_y,0.45999319076538087,0.44481019592285154,0.01518299484252933,3.300699911941393
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,position_mae_z,0.22261006546020506,0.22720494842529296,-0.004594882965087893,-2.064094880700396
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,mean_position_mae,0.3748277015686035,0.37458877182006833,0.00023892974853517712,0.06374388753426928
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,mean_position_3d_error,0.7661625061035157,0.7648545761108398,0.0013079299926758159,0.1707118244832386
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,charge_magnitude_mae,0.15873043632507325,0.15770724487304688,0.0010231914520263674,0.6446094874526234
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,relative_sign_accuracy,0.9596000137329102,0.9628000030517578,0.0031999893188476847,0.33347116226056583
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,relative_configuration_accuracy,0.909,0.917,0.008000000000000007,0.8800880088008809
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,pairwise_relative_sign_accuracy,0.9473999938964843,0.9521999893188476,0.004799995422363312,0.5066492984258741
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,global_sign_accuracy,0.853,0.848,-0.0050000000000000044,-0.5861664712778435
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,global_sign_bce,0.36530050277709963,0.3679371490478516,-0.002636646270751941,-0.721774607674378
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,absolute_sign_accuracy,0.8678000030517579,0.8652000045776367,-0.002599998474121179,-0.2996080277688255
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,absolute_sign_set_accuracy,0.824,0.827,0.0030000000000000027,0.36407766990291296
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,charge_mae,0.3057953987121582,0.3081384162902832,-0.002343017578124995,-0.7662043274661733
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,structure,global_invariant_charge_mae,0.19724883460998535,0.19312393188476562,0.004124902725219731,2.091217792680898
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,position_mae_x,0.4418797950744629,0.44332362365722655,-0.001443828582763651,-0.32674691145820456
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,position_mae_y,0.45999319076538087,0.4461059989929199,0.01388719177246095,3.0189994224379944
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,position_mae_z,0.22261006546020506,0.2233663558959961,-0.0007562904357910349,-0.3397377536489846
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,mean_position_mae,0.3748277015686035,0.37093201065063475,0.0038956909179687638,1.0393284438865702
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,mean_position_3d_error,0.7661625061035157,0.7574405746459961,0.008721931457519538,1.138391840900281
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,charge_magnitude_mae,0.15873043632507325,0.15662462425231932,0.0021058120727539265,1.3266592857095862
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,relative_sign_accuracy,0.9596000137329102,0.9572000045776368,-0.002400009155273386,-0.25010516058010307
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,relative_configuration_accuracy,0.909,0.908,-0.0010000000000000009,-0.11001100110011011
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,pairwise_relative_sign_accuracy,0.9473999938964843,0.9477999954223633,0.00040000152587893467,0.042220976193360626
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,global_sign_accuracy,0.853,0.852,-0.0010000000000000009,-0.11723329425556869
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,global_sign_bce,0.36530050277709963,0.3691210708618164,-0.003820568084716758,-1.045869922343908
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,absolute_sign_accuracy,0.8678000030517579,0.8676000061035156,-0.00019999694824224257,-0.023046433226425585
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,absolute_sign_set_accuracy,0.824,0.824,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,charge_mae,0.3057953987121582,0.30387536239624025,0.0019200363159179723,0.6278826705712733
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.1,3,total,global_invariant_charge_mae,0.19724883460998535,0.19459290313720704,0.0026559314727783168,1.3464877894106784
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,position_mae_x,0.4418797950744629,0.444386775970459,-0.0025069808959961026,-0.5673445411944308
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,position_mae_y,0.45999319076538087,0.4544422607421875,0.005550930023193346,1.2067417811027104
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,position_mae_z,0.22261006546020506,0.2215600070953369,0.001050058364868156,0.47170300349957445
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,mean_position_mae,0.3748277015686035,0.3734630241394043,0.0013646774291992125,0.36408126280107395
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,mean_position_3d_error,0.7661625061035157,0.7628705673217774,0.0032919387817382795,0.429665867947538
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,charge_magnitude_mae,0.15873043632507325,0.15586507225036622,0.0028653640747070275,1.8051762100866922
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,relative_sign_accuracy,0.9596000137329102,0.96,0.00039998626708981355,0.041682603310293775
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,relative_configuration_accuracy,0.909,0.909,0.0,0.0
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,pairwise_relative_sign_accuracy,0.9473999938964843,0.9471999969482422,-0.00019999694824213154,-0.0211100854476028
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,global_sign_accuracy,0.864,0.87,0.006000000000000005,0.6944444444444451
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,global_sign_bce,0.3517534828186035,0.3496052207946777,0.0021482620239258177,0.6107294252530996
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,absolute_sign_accuracy,0.8804000015258789,0.8852000045776367,0.004800003051757762,0.5452070699044255
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,absolute_sign_set_accuracy,0.837,0.842,0.0050000000000000044,0.5973715651135012
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,charge_mae,0.2910685920715332,0.2826988143920898,0.008369777679443358,2.8755344641878766
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,structure,global_invariant_charge_mae,0.19724883460998535,0.19522592735290528,0.00202290725708007,1.0255610691337713
43,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,0.25,8,total,position_mae_x,0.4418797950744629,0.44799478912353513,-0.006114994049072231,-1.3838591665051736
