test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
9561,0.41856124997138977,0.9255065321922302,0.49610406160354614,0.5569663047790527,0.20261333882808685,0.18079811334609985,0.18079811334609985,0.18079811334609985,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.9330657124519348,1.0,0.9115767478942871,1.0,0.9115767478942871,0.927716851234436,0.18079811334609985,0.2621889583816275,0.2621889583816275,0.7629155206611894
3562,0.3533460199832916,0.6646456122398376,0.34512779116630554,0.42002376914024353,0.2948865294456482,0.13160566985607147,0.13160566985607147,0.13160566985607147,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6273497939109802,1.0,0.9904392957687378,1.0,0.9904392957687378,0.9834288954734802,0.13160566985607147,0.30599663247558384,0.2811427987041207,0.45122282796871827
6717,0.5628523826599121,1.096312403678894,0.7273063063621521,0.6559067964553833,0.3053440749645233,0.1169954314827919,0.1169954314827919,0.1169954314827919,1.0,1.0,1.0,1.0,1.0,0.20000000298023224,0.0,0.9992316365242004,1.0,0.9366075992584229,1.0,0.9366075992584229,0.9991348385810852,0.1169954314827919,0.651497660116788,0.42309595011898815,0.6606025427453946
8168,0.36443081498146057,0.8146089911460876,0.53459233045578,0.42944106459617615,0.12925907969474792,0.22513101994991302,0.22513101994991302,0.22513101994991302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8146089911460876,1.0,0.05346105992794037,0.0,0.9465389251708984,0.9144187569618225,0.22513101994991302,0.26849293707822103,0.26849293707822103,0.6360583987519072
7261,0.22506703436374664,0.45873814821243286,0.10990690439939499,0.3199029862880707,0.24539123475551605,0.16447772085666656,0.16447772085666656,0.16447772085666656,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.37514132261276245,1.0,0.19874927401542664,0.0,0.801250696182251,0.9993187189102173,0.16447772085666656,0.3939916256059556,0.3934609118943132,0.679340056046955
6635,0.35754433274269104,0.714217483997345,0.33018776774406433,0.5009526610374451,0.24149258434772491,0.221893310546875,0.221893310546875,0.221893310546875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.714217483997345,1.0,0.9873380661010742,1.0,0.9873380661010742,0.9832688570022583,0.221893310546875,0.4422762216088386,0.4422762216088386,1.7271362730804263
4516,0.4190264642238617,0.8766484260559082,0.51009601354599,0.5780202746391296,0.16896311938762665,0.19126324355602264,0.19126324355602264,0.19126324355602264,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8224583864212036,1.0,0.019714999943971634,0.0,0.9802849888801575,0.998610258102417,0.19126324355602264,0.6067137806007401,0.572206654329289,0.8728703891818338
5003,0.3366364538669586,0.7442114949226379,0.4335393011569977,0.38551706075668335,0.1908530294895172,0.16597391664981842,0.6766025424003601,0.6766025424003601,0.6000000238418579,0.0,1.0,0.6000000238418579,0.0,0.6000000238418579,0.0,0.7442114949226379,0.0,0.31832975149154663,0.0,0.6816702485084534,0.6057773232460022,0.6766025424003601,2.238836358459956,0.318536450725995,0.9703899628484558
9066,0.3000127375125885,0.6217512488365173,0.4911942481994629,0.23667672276496887,0.17216713726520538,0.14172004163265228,0.6913935542106628,0.5210515856742859,0.6000000238418579,0.0,0.0,0.4000000059604645,0.0,0.6000000238418579,0.0,0.6217512488365173,0.0,0.20522697269916534,1.0,0.7947730422019958,0.7015546560287476,0.5210515856742859,0.12389521891081505,0.12389521891081505,0.26599496723092464
5427,0.3094233572483063,0.6563755869865417,0.49372050166130066,0.33272457122802734,0.10182499885559082,0.18451283872127533,0.18451283872127533,0.18451283872127533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6563755869865417,1.0,0.02452048845589161,0.0,0.9754794836044312,0.973992645740509,0.18451283872127533,0.11112230373151293,0.11112230373151293,0.2825496770377255
7131,0.2886030375957489,0.5790412425994873,0.4276365339756012,0.2508094310760498,0.18736302852630615,0.12959891557693481,0.12959891557693481,0.12959891557693481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5790412425994873,1.0,0.9398666620254517,1.0,0.9398666620254517,0.9231010675430298,0.12959891557693481,0.12141022662721372,0.12141022662721372,0.25498872206280415
5035,0.6337800025939941,1.3108357191085815,0.31266099214553833,1.199050784111023,0.38962817192077637,0.15575535595417023,0.15575535595417023,0.15575535595417023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3108357191085815,1.0,0.984396755695343,1.0,0.984396755695343,0.9153105616569519,0.15575535595417023,0.37103776860178206,0.37103776860178206,0.8025474124154381
6277,0.21847015619277954,0.4386795461177826,0.31778571009635925,0.2425038367509842,0.09512090682983398,0.18277287483215332,0.18277287483215332,0.18277287483215332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4386795461177826,1.0,0.97740638256073,1.0,0.97740638256073,0.9696182012557983,0.18277287483215332,0.5302135788862323,0.46842322330312886,0.8230208637032282
