protocol_version,protocol_fingerprint,run_fingerprint,run_id,model_name,charge_count,g05_fraction,g05_count_per_sample,seed,model,checkpoint_selection,selection_objective,selected_epoch,selected_validation_loss,selected_validation_global_sign,selected_validation_magnitude,selected_validation_position,selected_validation_relative_sign,selected_validation_structure,selected_validation_total,global_sign_in_selection_objective,global_sign_metrics_note,primary_metrics,parameter_count,epochs_completed,elapsed_seconds,checkpoint_path,absolute_sign_accuracy,absolute_sign_set_accuracy,charge_mae,charge_magnitude_mae,global_invariant_charge_mae,global_sign_accuracy,global_sign_bce,mean_position_3d_error,mean_position_mae,observations_per_sample,observed_sample_fraction,pairwise_relative_sign_accuracy,position_mae_x,position_mae_y,position_mae_z,relative_configuration_accuracy,relative_sign_accuracy
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,b85b94b8347725cb5895da3e300cfc7c2f9fe4af210aeaa98f6c46ded67c0095,g05_sign_only__g05_075pct__seed_43__b85b94b83477,g05_sign_only,5,0.75,24,43,g05_sign_only,structure,validation_loss.structure,31,0.5999058632850647,0.3458353707790375,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9457412340641022,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,300,237.3083678999974,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_sign_only__g05_075pct__seed_43__b85b94b83477\best_structure.pt,0.893,0.85,0.2761736145019531,0.15873043632507325,0.19724883460998535,0.879,0.3342213249206543,0.7661625061035157,0.3748277015686035,24.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,7eca43faabbb4b6dee73a6c886f13284a95c8915a6019615f0b0c0c6bd492196,g05_sign_only__g05_100pct__seed_43__7eca43faabbb,g05_sign_only,5,1.0,32,43,g05_sign_only,structure,validation_loss.structure,31,0.5999058632850647,0.3407242395877838,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9406301028728485,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,300,237.06530130001192,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_sign_only__g05_100pct__seed_43__7eca43faabbb\best_structure.pt,0.8866000061035156,0.843,0.2836688289642334,0.15873043632507325,0.19724883460998535,0.871,0.332178279876709,0.7661625061035157,0.3748277015686035,32.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,5677a97adc2fd5fbf9112be98b6bbbf723da880453e018358e179cc3f29a8a2e,g05_full_reconstruction__g05_000pct__seed_43__5677a97adc2f,g05_full_reconstruction,5,0.0,0,43,g05_full_reconstruction,total,validation_loss.total,31,0.5999058632850647,,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.5999058632850647,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,300,199.7783519999939,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_full_reconstruction__g05_000pct__seed_43__5677a97adc2f\best_total.pt,,,0.19724883460998535,0.15873043632507325,0.19724883460998535,,,0.7661625061035157,0.3748277015686035,0.0,0.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,b4e053f4082b1f718e822a6ad74bec710a25a4f29a980175e5ab94bc3ceb1c8c,g05_full_reconstruction__g05_010pct__seed_43__b4e053f4082b,g05_full_reconstruction,5,0.1,3,43,g05_full_reconstruction,total,validation_loss.total,29,0.9713646416664123,0.3717583737373352,0.0737430357336998,0.4659609715938568,0.05990226310491562,0.5996062679290771,0.9713646416664123,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,300,304.9327062999946,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_full_reconstruction__g05_010pct__seed_43__b4e053f4082b\best_total.pt,0.8676000061035156,0.824,0.30387536239624025,0.15662462425231932,0.19459290313720704,0.852,0.3691210708618164,0.7574405746459961,0.37093201065063475,3.0,1.0,0.9477999954223633,0.44332362365722655,0.4461059989929199,0.2233663558959961,0.908,0.9572000045776368
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,fe84a1df815e99eab2e9c20b7faa6f4cb361701cdd2c31a46c290a7626838511,g05_full_reconstruction__g05_025pct__seed_43__fe84a1df815e,g05_full_reconstruction,5,0.25,8,43,g05_full_reconstruction,total,validation_loss.total,29,0.9537390437126159,0.35325681591033936,0.07324910098314286,0.46479552912712097,0.0624375878572464,0.6004822278022766,0.9537390437126159,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,300,305.69494650000706,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_full_reconstruction__g05_025pct__seed_43__fe84a1df815e\best_total.pt,0.8883999938964844,0.842,0.2793896141052246,0.1567006893157959,0.1968803291320801,0.87,0.3533282356262207,0.7632284317016601,0.3734051399230957,8.0,1.0,0.9455999984741211,0.44799478912353513,0.4492935676574707,0.22292701530456543,0.904,0.9551999893188476
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,fa2e48ef75021dc2d35eba347224dbae3c602d7963e274cf0448dc6d2167c17b,g05_full_reconstruction__g05_050pct__seed_43__fa2e48ef7502,g05_full_reconstruction,5,0.5,16,43,g05_full_reconstruction,total,validation_loss.total,41,0.9489210312366486,0.35115279269218447,0.07486981612443924,0.45960437536239623,0.06329404348134994,0.5977682385444641,0.9489210312366486,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,300,297.21523929999967,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_full_reconstruction__g05_050pct__seed_43__fa2e48ef7502\best_total.pt,0.887000015258789,0.846,0.281919376373291,0.15680460739135743,0.1940133285522461,0.875,0.33621891021728517,0.7532633972167969,0.3685847625732422,16.0,1.0,0.9491999969482422,0.44415258026123045,0.4422540626525879,0.21934764099121093,0.911,0.9591999893188476
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,d87f793ac782787cc658f5a5645c7e60404388879240b0b85ba5369628b6b939,g05_full_reconstruction__g05_075pct__seed_43__d87f793ac782,g05_full_reconstruction,5,0.75,24,43,g05_full_reconstruction,total,validation_loss.total,36,0.9503707411289215,0.3498154580593109,0.07438376718759537,0.4643943784236908,0.06177713364362716,0.6005552830696106,0.9503707411289215,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,300,287.32281549999607,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_full_reconstruction__g05_075pct__seed_43__d87f793ac782\best_total.pt,0.8833999938964844,0.843,0.28507897186279296,0.1562613410949707,0.19325004005432128,0.875,0.336909610748291,0.7605389175415039,0.3736267967224121,24.0,1.0,0.9486000061035156,0.4514920654296875,0.4476106948852539,0.22177762603759765,0.91,0.9587999877929687
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,dbf9e42ecafaa9c921dbb0995b2aaf5574a59a97aaaa3588d97b8829b58d4588,g05_full_reconstruction__g05_100pct__seed_43__dbf9e42ecafa,g05_full_reconstruction,5,1.0,32,43,g05_full_reconstruction,total,validation_loss.total,26,0.9486440725326539,0.3511271677017212,0.07336975514888763,0.4670393805503845,0.05710779157280922,0.5975169048309327,0.9486440725326539,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,300,285.7434227999911,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_full_reconstruction__g05_100pct__seed_43__dbf9e42ecafa\best_total.pt,0.8886000061035156,0.852,0.2787014503479004,0.15529882049560548,0.18934203720092774,0.871,0.33680766296386716,0.7598246459960938,0.37183147048950194,32.0,1.0,0.9527999877929687,0.44576039505004883,0.4478859405517578,0.22184802436828613,0.918,0.9632000045776368
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,e70a7bddfd5e796e981d76ee7451e541115ebeacefff2e6557ae620be9acbe1d,g05_sign_only__g05_000pct__seed_43__e70a7bddfd5e,g05_sign_only,5,0.0,0,43,g05_sign_only,total,validation_loss.total,31,0.5999058632850647,,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.5999058632850647,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,300,194.4677698000014,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_sign_only__g05_000pct__seed_43__e70a7bddfd5e\best_total.pt,,,0.19724883460998535,0.15873043632507325,0.19724883460998535,,,0.7661625061035157,0.3748277015686035,0.0,0.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning9-g05-routing-v1,e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,569719e6de6cdb4e00dd6d09952dc36b82f46805adb56de71f1c40012728b65f,g05_sign_only__g05_010pct__seed_43__569719e6de6c,g05_sign_only,5,0.1,3,43,g05_sign_only,total,validation_loss.total,31,0.9757132153511048,0.37580735206604005,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9757132153511048,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,300,244.65151769999648,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning9_experiments\5point_routing_v1_seed43\g05_sign_only__g05_010pct__seed_43__569719e6de6c\best_total.pt,0.8678000030517579,0.824,0.3057953987121582,0.15873043632507325,0.19724883460998535,0.853,0.36530050277709963,0.7661625061035157,0.3748277015686035,3.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
