protocol_fingerprint,checkpoint_selection,selection_objective,model_a,model_b,g05_fraction,g05_count_per_sample,metric,metric_role,global_sign_in_selection_objective,global_sign_metrics_note,improvement_definition,paired_seed_count,paired_seeds,delta_mean,delta_std,improvement_mean,improvement_std
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.75,24,relative_configuration_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.0010000000000000009,,0.0010000000000000009,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.75,24,relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,-2.288818357065736e-08,,-2.288818357065736e-08,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,absolute_sign_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.0020000000000000018,,0.0020000000000000018,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,absolute_sign_set_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.009000000000000008,,0.009000000000000008,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,charge_mae,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,-0.004967378616333007,,0.004967378616333007,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,charge_magnitude_mae,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,-0.0034316158294677712,,0.0034316158294677712,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_invariant_charge_mae,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,-0.007906797409057614,,0.007906797409057614,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_sign_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_sign_bce,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.0046293830871581565,,-0.0046293830871581565,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,mean_position_3d_error,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,-0.006337860107421878,,0.006337860107421878,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,mean_position_mae,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,-0.0029962310791015745,,0.0029962310791015745,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,pairwise_relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.0053999938964843786,,0.0053999938964843786,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_x,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.00388059997558593,,-0.00388059997558593,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_y,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,-0.012107250213623078,,0.012107250213623078,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_z,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,-0.0007620410919189358,,0.0007620410919189358,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,relative_configuration_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.009000000000000008,,0.009000000000000008,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,43,0.0035999908447266193,,0.0035999908447266193,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,absolute_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,absolute_sign_set_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,charge_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,charge_magnitude_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_invariant_charge_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_sign_bce,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,mean_position_3d_error,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,mean_position_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,pairwise_relative_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_x,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_y,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_z,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,relative_configuration_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,relative_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.00019999694824224257,,-0.00019999694824224257,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0019200363159179723,,0.0019200363159179723,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0021058120727539265,,0.0021058120727539265,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0026559314727783168,,0.0026559314727783168,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0010000000000000009,,-0.0010000000000000009,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.003820568084716758,,-0.003820568084716758,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.008721931457519538,,0.008721931457519538,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0038956909179687638,,0.0038956909179687638,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.00040000152587893467,,0.00040000152587893467,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.001443828582763651,,-0.001443828582763651,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.01388719177246095,,0.01388719177246095,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0007562904357910349,,-0.0007562904357910349,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0010000000000000009,,-0.0010000000000000009,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.002400009155273386,,-0.002400009155273386,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.007999992370605447,,0.007999992370605447,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0050000000000000044,,0.0050000000000000044,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.011678977966308568,,0.011678977966308568,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.002029747009277355,,0.002029747009277355,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0003685054779052621,,0.0003685054779052621,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.006000000000000005,,0.006000000000000005,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0015747528076171524,,-0.0015747528076171524,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0029340744018555576,,0.0029340744018555576,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0014225616455078027,,0.0014225616455078027,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0017999954223631986,,-0.0017999954223631986,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.006114994049072231,,-0.006114994049072231,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.010699623107910172,,0.010699623107910172,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0003169498443603702,,-0.0003169498443603702,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0050000000000000044,,-0.0050000000000000044,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.004400024414062509,,-0.004400024414062509,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.00740000915527339,,0.00740000915527339,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.009000000000000008,,0.009000000000000008,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.009883367538452148,,0.009883367538452148,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0019258289337158174,,0.0019258289337158174,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.003235506057739257,,0.003235506057739257,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.01100000000000001,,0.01100000000000001,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.00468735885620114,,0.00468735885620114,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.012899108886718746,,0.012899108886718746,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.006242938995361325,,0.006242938995361325,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0018000030517578702,,0.0018000030517578702,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0022727851867675453,,-0.0022727851867675453,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.01773912811279299,,0.01773912811279299,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.003262424468994135,,0.003262424468994135,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0020000000000000018,,0.0020000000000000018,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.00040002441406250533,,-0.00040002441406250533,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.009600006103515635,,-0.009600006103515635,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.007000000000000006,,-0.007000000000000006,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.00890535736083986,,-0.00890535736083986,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0024690952301025526,,0.0024690952301025526,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.00399879455566407,,0.00399879455566407,
